libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.80%; loss = 2.327776 
Iteration 28070: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.80%; loss = 2.512766  (0.456676 s/it)
Iteration 28080: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.36%; loss = 2.383868  (0.456699 s/it)
Iteration 28090: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.36%; loss = 2.330817  (0.456352 s/it)
Iteration 28100: accuracy_at_1 = 33.20%; accuracy_at_5 = 69.14%; loss = 2.525501  (0.455469 s/it)
Iteration 28110: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.70%; loss = 2.358626  (0.454911 s/it)
Iteration 28120: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.336160  (0.455269 s/it)
Iteration 28130: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.304543  (0.457195 s/it)
Iteration 28140: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.45%; loss = 2.430923  (0.455143 s/it)
Iteration 28150: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.433591  (0.455474 s/it)
Iteration 28160: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.399184  (0.455366 s/it)
Iteration 28170: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.206242  (0.456316 s/it)
Iteration 28180: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.331171  (0.456763 s/it)
Iteration 28190: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.58%; loss = 2.413010  (0.456399 s/it)
Iteration 28200: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.02%; loss = 2.455709  (0.456436 s/it)
Iteration 28210: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.354957  (0.457503 s/it)
Iteration 28220: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.66%; loss = 2.207104  (0.456340 s/it)
Iteration 28230: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.19%; loss = 2.277893  (0.455753 s/it)
Iteration 28240: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.23%; loss = 2.414489  (0.455312 s/it)
Iteration 28250: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.88%; loss = 2.285430  (0.455337 s/it)
Iteration 28260: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.385231  (0.455958 s/it)
Iteration 28270: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.399340  (0.455151 s/it)
Iteration 28280: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.48%; loss = 2.330889  (0.455007 s/it)
Iteration 28290: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.419173  (0.455988 s/it)
Iteration 28300: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.375473  (0.456533 s/it)
Iteration 28310: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.580192  (0.456450 s/it)
Iteration 28320: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.31%; loss = 2.426002  (0.456402 s/it)
Iteration 28330: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.431595  (0.456391 s/it)
Iteration 28340: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.67%; loss = 2.575541  (0.456569 s/it)
Iteration 28350: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.70%; loss = 2.212631  (0.456406 s/it)
Iteration 28360: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.41%; loss = 2.349168  (0.455414 s/it)
Iteration 28370: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.58%; loss = 2.395913  (0.455425 s/it)
Iteration 28380: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.408713  (0.455296 s/it)
Iteration 28390: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.465010  (0.457110 s/it)
Iteration 28400: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.228808  (0.456245 s/it)
Iteration 28410: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.472313  (0.455726 s/it)
Iteration 28420: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.70%; loss = 2.361365  (0.455981 s/it)
Iteration 28430: accuracy_at_1 = 33.98%; accuracy_at_5 = 64.06%; loss = 2.479357  (0.456532 s/it)
Iteration 28440: accuracy_at_1 = 33.98%; accuracy_at_5 = 71.09%; loss = 2.264927  (0.456423 s/it)
Iteration 28450: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.240342  (0.456465 s/it)
Iteration 28460: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.58%; loss = 2.379723  (0.456675 s/it)
Iteration 28470: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.465654  (0.457038 s/it)
Iteration 28480: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.356977  (0.457222 s/it)
Iteration 28490: accuracy_at_1 = 37.89%; accuracy_at_5 = 63.28%; loss = 2.491874  (0.455317 s/it)
Iteration 28500: accuracy_at_1 = 44.14%; accuracy_at_5 = 69.92%; loss = 2.236470  (0.455687 s/it)
Iteration 28510: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.331196  (0.455276 s/it)
Iteration 28520: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.19%; loss = 2.298145  (0.457902 s/it)
Iteration 28530: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.400884  (0.454913 s/it)
Iteration 28540: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.423616  (0.455088 s/it)
Iteration 28550: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.19%; loss = 2.381581  (0.457290 s/it)
Iteration 28560: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.527857  (0.456403 s/it)
Iteration 28570: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.326345  (0.456820 s/it)
Iteration 28580: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.328550  (0.457394 s/it)
Iteration 28590: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.413986  (0.456248 s/it)
Iteration 28600: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.31%; loss = 2.288722  (0.456558 s/it)
Iteration 28610: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.249679  (0.456274 s/it)
Iteration 28620: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.469601  (0.455225 s/it)
Iteration 28630: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.92%; loss = 2.365458  (0.454998 s/it)
Iteration 28640: accuracy_at_1 = 33.59%; accuracy_at_5 = 63.67%; loss = 2.532643  (0.454926 s/it)
Iteration 28650: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.574482  (0.455295 s/it)
Iteration 28660: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.515331  (0.454836 s/it)
Iteration 28670: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.311338  (0.455622 s/it)
Iteration 28680: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.313481  (0.456626 s/it)
Iteration 28690: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.241799  (0.456437 s/it)
Iteration 28700: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.88%; loss = 2.407721  (0.457018 s/it)
Iteration 28710: accuracy_at_1 = 41.02%; accuracy_at_5 = 75.78%; loss = 2.158862  (0.456135 s/it)
Iteration 28720: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.62%; loss = 2.496741  (0.456540 s/it)
Iteration 28730: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.536472  (0.456791 s/it)
Iteration 28740: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.271882  (0.455590 s/it)
Iteration 28750: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.414392  (0.454851 s/it)
Iteration 28760: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.97%; loss = 2.504393  (0.456071 s/it)
Iteration 28770: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.393067  (0.455852 s/it)
Iteration 28780: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.423600  (0.456020 s/it)
Iteration 28790: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.14%; loss = 2.247005  (0.455470 s/it)
Iteration 28800: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.339203  (0.455677 s/it)
Iteration 28810: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.452776  (0.456244 s/it)
Iteration 28820: accuracy_at_1 = 33.20%; accuracy_at_5 = 68.36%; loss = 2.380552  (0.456227 s/it)
Iteration 28830: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.384449  (0.456551 s/it)
Iteration 28840: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.414318  (0.456191 s/it)
Iteration 28850: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.31%; loss = 2.266173  (0.456186 s/it)
Iteration 28860: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.471934  (0.456283 s/it)
Iteration 28870: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.265539  (0.455220 s/it)
Iteration 28880: accuracy_at_1 = 36.33%; accuracy_at_5 = 63.67%; loss = 2.493866  (0.454776 s/it)
Iteration 28890: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.252912  (0.455072 s/it)
Iteration 28900: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.19%; loss = 2.413998  (0.455191 s/it)
Iteration 28910: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.05%; loss = 2.194294  (0.456386 s/it)
Iteration 28920: accuracy_at_1 = 38.28%; accuracy_at_5 = 71.48%; loss = 2.266341  (0.455310 s/it)
Iteration 28930: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.179132  (0.455833 s/it)
Iteration 28940: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.80%; loss = 2.413856  (0.457152 s/it)
Iteration 28950: accuracy_at_1 = 42.58%; accuracy_at_5 = 67.19%; loss = 2.342508  (0.456419 s/it)
Iteration 28960: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.97%; loss = 2.319996  (0.456400 s/it)
Iteration 28970: accuracy_at_1 = 44.53%; accuracy_at_5 = 69.92%; loss = 2.339580  (0.456359 s/it)
Iteration 28980: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.266165  (0.456352 s/it)
Iteration 28990: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.321743  (0.456762 s/it)
Iteration 29000: accuracy_at_1 = 32.42%; accuracy_at_5 = 62.89%; loss = 2.611293  (0.455143 s/it)
Iteration 29010: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.09%; loss = 2.362129  (0.455103 s/it)
Iteration 29020: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.19%; loss = 2.502080  (0.455079 s/it)
Iteration 29030: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.322550  (0.455564 s/it)
Iteration 29040: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.240459  (0.455875 s/it)
Iteration 29050: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.19%; loss = 2.424034  (0.455876 s/it)
Iteration 29060: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.326658  (0.455878 s/it)
Iteration 29070: accuracy_at_1 = 42.58%; accuracy_at_5 = 66.41%; loss = 2.334388  (0.456298 s/it)
Iteration 29080: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.295584  (0.456206 s/it)
Iteration 29090: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.388911  (0.456322 s/it)
Iteration 29100: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.375700  (0.456834 s/it)
Iteration 29110: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.349877  (0.456548 s/it)
Iteration 29120: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.92%; loss = 2.396765  (0.456327 s/it)
Iteration 29130: accuracy_at_1 = 39.84%; accuracy_at_5 = 73.83%; loss = 2.315381  (0.456080 s/it)
Iteration 29140: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.84%; loss = 2.441328  (0.455732 s/it)
Iteration 29150: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.449680  (0.455722 s/it)
Iteration 29160: accuracy_at_1 = 33.98%; accuracy_at_5 = 62.50%; loss = 2.480555  (0.455188 s/it)
Iteration 29170: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.84%; loss = 2.556967  (0.455303 s/it)
Iteration 29180: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.394700  (0.455675 s/it)
Iteration 29190: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.379019  (0.456224 s/it)
Iteration 29200: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.250492  (0.456725 s/it)
Iteration 29210: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.27%; loss = 2.214097  (0.456681 s/it)
Iteration 29220: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.396507  (0.456933 s/it)
Iteration 29230: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.62%; loss = 2.420577  (0.456887 s/it)
Iteration 29240: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.503551  (0.456712 s/it)
Iteration 29250: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.243179  (0.456133 s/it)
Iteration 29260: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.66%; loss = 2.259779  (0.455270 s/it)
Iteration 29270: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.97%; loss = 2.245169  (0.454896 s/it)
Iteration 29280: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.371790  (0.455021 s/it)
Iteration 29290: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.305666  (0.454904 s/it)
Iteration 29300: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.247888  (0.456538 s/it)
Iteration 29310: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.292573  (0.455796 s/it)
Iteration 29320: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.328760  (0.456315 s/it)
Iteration 29330: accuracy_at_1 = 37.89%; accuracy_at_5 = 63.28%; loss = 2.407250  (0.456636 s/it)
Iteration 29340: accuracy_at_1 = 31.64%; accuracy_at_5 = 60.94%; loss = 2.596261  (0.457051 s/it)
Iteration 29350: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.228155  (0.456197 s/it)
Iteration 29360: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.02%; loss = 2.453068  (0.456753 s/it)
Iteration 29370: accuracy_at_1 = 32.42%; accuracy_at_5 = 67.19%; loss = 2.482533  (0.456697 s/it)
Iteration 29380: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.80%; loss = 2.485632  (0.455562 s/it)
Iteration 29390: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.434319  (0.454977 s/it)
Iteration 29400: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.418050  (0.455255 s/it)
Iteration 29410: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.02%; loss = 2.365115  (0.455210 s/it)
Iteration 29420: accuracy_at_1 = 34.77%; accuracy_at_5 = 63.28%; loss = 2.538597  (0.455917 s/it)
Iteration 29430: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.83%; loss = 2.219683  (0.455918 s/it)
Iteration 29440: accuracy_at_1 = 42.97%; accuracy_at_5 = 73.83%; loss = 2.116475  (0.457018 s/it)
Iteration 29450: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.362760  (0.456635 s/it)
Iteration 29460: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.09%; loss = 2.260629  (0.456745 s/it)
Iteration 29470: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.70%; loss = 2.344004  (0.456788 s/it)
Iteration 29480: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.53%; loss = 2.413715  (0.456717 s/it)
Iteration 29490: accuracy_at_1 = 38.67%; accuracy_at_5 = 74.61%; loss = 2.205745  (0.457052 s/it)
Iteration 29500: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.41%; loss = 2.389883  (0.456806 s/it)
Iteration 29510: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.02%; loss = 2.529949  (0.455655 s/it)
Iteration 29520: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.283346  (0.455333 s/it)
Iteration 29530: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.309260  (0.455114 s/it)
Iteration 29540: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.58%; loss = 2.367527  (0.455790 s/it)
Iteration 29550: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.343870  (0.455273 s/it)
Iteration 29560: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.577824  (0.454898 s/it)
Iteration 29570: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.323608  (0.455934 s/it)
Iteration 29580: accuracy_at_1 = 44.92%; accuracy_at_5 = 75.78%; loss = 2.172203  (0.456992 s/it)
Iteration 29590: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.88%; loss = 2.293904  (0.456780 s/it)
Iteration 29600: accuracy_at_1 = 39.06%; accuracy_at_5 = 63.28%; loss = 2.512844  (0.456354 s/it)
Iteration 29610: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.41%; loss = 2.344434  (0.456244 s/it)
Iteration 29620: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.354589  (0.456384 s/it)
Iteration 29630: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.80%; loss = 2.447995  (0.456600 s/it)
Iteration 29640: accuracy_at_1 = 43.75%; accuracy_at_5 = 69.14%; loss = 2.322351  (0.454752 s/it)
Iteration 29650: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.88%; loss = 2.199100  (0.455361 s/it)
Iteration 29660: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.06%; loss = 2.612464  (0.454956 s/it)
Iteration 29670: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.70%; loss = 2.280459  (0.455136 s/it)
Iteration 29680: accuracy_at_1 = 35.55%; accuracy_at_5 = 69.92%; loss = 2.375558  (0.456108 s/it)
Iteration 29690: accuracy_at_1 = 38.28%; accuracy_at_5 = 72.66%; loss = 2.219077  (0.456549 s/it)
Iteration 29700: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.451620  (0.455981 s/it)
Iteration 29710: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.27%; loss = 2.196999  (0.456653 s/it)
Iteration 29720: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.382491  (0.456429 s/it)
Iteration 29730: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.391736  (0.456197 s/it)
Iteration 29740: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.58%; loss = 2.355322  (0.456143 s/it)
Iteration 29750: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.443991  (0.456381 s/it)
Iteration 29760: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.88%; loss = 2.213720  (0.456276 s/it)
Iteration 29770: accuracy_at_1 = 36.72%; accuracy_at_5 = 68.75%; loss = 2.388401  (0.455523 s/it)
Iteration 29780: accuracy_at_1 = 38.28%; accuracy_at_5 = 72.27%; loss = 2.324597  (0.455615 s/it)
Iteration 29790: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.312820  (0.455598 s/it)
Iteration 29800: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.53%; loss = 2.336391  (0.455366 s/it)
Iteration 29810: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.45%; loss = 2.441129  (0.454991 s/it)
Iteration 29820: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.19%; loss = 2.373845  (0.455150 s/it)
Iteration 29830: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.280741  (0.456402 s/it)
Iteration 29840: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.92%; loss = 2.251225  (0.456765 s/it)
Iteration 29850: accuracy_at_1 = 41.80%; accuracy_at_5 = 74.22%; loss = 2.118290  (0.456374 s/it)
Iteration 29860: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.324065  (0.456794 s/it)
Iteration 29870: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.381112  (0.456681 s/it)
Iteration 29880: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.494886  (0.456317 s/it)
Iteration 29890: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.48%; loss = 2.373183  (0.455654 s/it)
Iteration 29900: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.507819  (0.454999 s/it)
Iteration 29910: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.396815  (0.455492 s/it)
Iteration 29920: accuracy_at_1 = 46.48%; accuracy_at_5 = 73.05%; loss = 2.160630  (0.455414 s/it)
Iteration 29930: accuracy_at_1 = 31.64%; accuracy_at_5 = 61.72%; loss = 2.664991  (0.455197 s/it)
Iteration 29940: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.215079  (0.455101 s/it)
Iteration 29950: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.162224  (0.455501 s/it)
Iteration 29960: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.58%; loss = 2.374691  (0.456018 s/it)
Iteration 29970: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.290453  (0.456260 s/it)
Iteration 29980: accuracy_at_1 = 37.89%; accuracy_at_5 = 65.23%; loss = 2.423260  (0.456221 s/it)
Iteration 29990: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.480610  (0.456483 s/it)
Iteration 30000: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.06%; loss = 2.547772  (0.477133 s/it)
Iteration 30010: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.75%; loss = 2.369864  (0.447897 s/it)
Iteration 30020: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.391541  (0.455896 s/it)
Iteration 30030: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.384018  (0.455403 s/it)
Iteration 30040: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.398026  (0.455460 s/it)
Iteration 30050: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.45%; loss = 2.439653  (0.454972 s/it)
Iteration 30060: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.70%; loss = 2.287438  (0.454992 s/it)
Iteration 30070: accuracy_at_1 = 41.80%; accuracy_at_5 = 70.31%; loss = 2.242419  (0.455223 s/it)
Iteration 30080: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.14%; loss = 2.365378  (0.456634 s/it)
Iteration 30090: accuracy_at_1 = 41.41%; accuracy_at_5 = 66.41%; loss = 2.439928  (0.456878 s/it)
Iteration 30100: accuracy_at_1 = 33.20%; accuracy_at_5 = 65.23%; loss = 2.496627  (0.456539 s/it)
Iteration 30110: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.97%; loss = 2.476569  (0.456506 s/it)
Iteration 30120: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.379201  (0.456663 s/it)
Iteration 30130: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.359050  (0.456670 s/it)
Iteration 30140: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.291314  (0.456482 s/it)
Iteration 30150: accuracy_at_1 = 37.50%; accuracy_at_5 = 62.50%; loss = 2.460110  (0.456081 s/it)
Iteration 30160: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.58%; loss = 2.385840  (0.455677 s/it)
Iteration 30170: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.504961  (0.455471 s/it)
Iteration 30180: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.31%; loss = 2.271308  (0.455496 s/it)
Iteration 30190: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.80%; loss = 2.405320  (0.455994 s/it)
Iteration 30200: accuracy_at_1 = 31.64%; accuracy_at_5 = 64.06%; loss = 2.572050  (0.455524 s/it)
Iteration 30210: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.211120  (0.455676 s/it)
Iteration 30220: accuracy_at_1 = 37.11%; accuracy_at_5 = 71.88%; loss = 2.327975  (0.456687 s/it)
Iteration 30230: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.457304  (0.457494 s/it)
Iteration 30240: accuracy_at_1 = 37.89%; accuracy_at_5 = 72.66%; loss = 2.309256  (0.456326 s/it)
Iteration 30250: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.403528  (0.456462 s/it)
Iteration 30260: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.36%; loss = 2.332924  (0.456921 s/it)
Iteration 30270: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.336733  (0.456706 s/it)
Iteration 30280: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.374084  (0.455465 s/it)
Iteration 30290: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.433335  (0.455234 s/it)
Iteration 30300: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.97%; loss = 2.307670  (0.454994 s/it)
Iteration 30310: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.319190  (0.455366 s/it)
Iteration 30320: accuracy_at_1 = 41.41%; accuracy_at_5 = 65.23%; loss = 2.420015  (0.455519 s/it)
Iteration 30330: accuracy_at_1 = 27.73%; accuracy_at_5 = 65.23%; loss = 2.632786  (0.455952 s/it)
Iteration 30340: accuracy_at_1 = 37.50%; accuracy_at_5 = 72.27%; loss = 2.375694  (0.455856 s/it)
Iteration 30350: accuracy_at_1 = 34.77%; accuracy_at_5 = 70.70%; loss = 2.413519  (0.455992 s/it)
Iteration 30360: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.70%; loss = 2.445951  (0.456340 s/it)
Iteration 30370: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.58%; loss = 2.336193  (0.457652 s/it)
Iteration 30380: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.430482  (0.456226 s/it)
