libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568943 
Iteration  6970: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 1.947236  (1.400854 s/it)
Iteration  6980: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.712411  (1.400095 s/it)
Iteration  6990: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.696805  (1.399577 s/it)
Iteration  7000: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.476844  (1.399671 s/it)
Iteration  7010: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.789593  (1.400695 s/it)
Iteration  7020: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.723315  (1.400111 s/it)
Iteration  7030: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.619123  (1.402423 s/it)
Iteration  7040: accuracy_at_1 = 45.31%; accuracy_at_5 = 87.50%; loss = 1.851411  (1.400319 s/it)
Iteration  7050: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.668078  (1.400394 s/it)
Iteration  7060: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.615838  (1.401269 s/it)
Iteration  7070: accuracy_at_1 = 57.81%; accuracy_at_5 = 71.88%; loss = 1.764119  (1.400630 s/it)
Iteration  7080: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.020670  (1.401454 s/it)
Iteration  7090: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.534601  (1.399390 s/it)
Iteration  7100: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.620021  (1.400516 s/it)
Iteration  7110: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.304580  (1.399519 s/it)
Iteration  7120: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.622118  (1.400522 s/it)
Iteration  7130: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.417797  (1.401673 s/it)
Iteration  7140: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.512904  (1.400005 s/it)
Iteration  7150: accuracy_at_1 = 71.88%; accuracy_at_5 = 90.62%; loss = 1.396741  (1.399842 s/it)
Iteration  7160: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.844314  (1.400475 s/it)
Iteration  7170: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.433553  (1.399624 s/it)
Iteration  7180: accuracy_at_1 = 70.31%; accuracy_at_5 = 92.19%; loss = 1.119573  (1.400669 s/it)
Iteration  7190: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.540002  (1.400047 s/it)
Iteration  7200: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.309713  (1.400498 s/it)
Iteration  7210: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.247278  (1.400552 s/it)
Iteration  7220: accuracy_at_1 = 59.38%; accuracy_at_5 = 76.56%; loss = 1.724962  (1.400920 s/it)
Iteration  7230: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.442925  (1.399938 s/it)
Iteration  7240: accuracy_at_1 = 62.50%; accuracy_at_5 = 82.81%; loss = 1.469934  (1.400510 s/it)
Iteration  7250: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.264316  (1.400368 s/it)
Iteration  7260: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 1.869197  (1.400747 s/it)
Iteration  7270: accuracy_at_1 = 54.69%; accuracy_at_5 = 78.12%; loss = 1.553424  (1.400352 s/it)
Iteration  7280: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.605863  (1.400022 s/it)
Iteration  7290: accuracy_at_1 = 73.44%; accuracy_at_5 = 98.44%; loss = 1.090780  (1.400945 s/it)
Iteration  7300: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.622511  (1.399684 s/it)
Iteration  7310: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.337257  (1.399870 s/it)
Iteration  7320: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.497643  (1.401895 s/it)
Iteration  7330: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.608880  (1.400602 s/it)
Iteration  7340: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.454879  (1.400037 s/it)
Iteration  7350: accuracy_at_1 = 40.62%; accuracy_at_5 = 89.06%; loss = 1.738621  (1.399898 s/it)
Iteration  7360: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.430369  (1.400736 s/it)
Iteration  7370: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.627062  (1.399558 s/it)
Iteration  7380: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.662337  (1.400152 s/it)
Iteration  7390: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.798148  (1.400355 s/it)
Iteration  7400: accuracy_at_1 = 59.38%; accuracy_at_5 = 78.12%; loss = 1.647922  (1.400719 s/it)
Iteration  7410: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.689790  (1.400640 s/it)
Iteration  7420: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.634243  (1.400094 s/it)
Iteration  7430: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.795321  (1.400943 s/it)
Iteration  7440: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.797802  (1.400107 s/it)
Iteration  7450: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.833699  (1.400235 s/it)
Iteration  7460: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.781177  (1.402072 s/it)
Iteration  7470: accuracy_at_1 = 67.19%; accuracy_at_5 = 90.62%; loss = 1.123583  (1.400053 s/it)
Iteration  7480: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.574518  (1.400374 s/it)
Iteration  7490: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.649083  (1.400033 s/it)
Iteration  7500: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.556728  (1.400732 s/it)
Iteration  7510: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.614354  (1.399773 s/it)
Iteration  7520: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.560191  (1.399892 s/it)
Iteration  7530: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.096143  (1.400122 s/it)
Iteration  7540: accuracy_at_1 = 54.69%; accuracy_at_5 = 92.19%; loss = 1.452698  (1.399293 s/it)
Iteration  7550: accuracy_at_1 = 48.44%; accuracy_at_5 = 89.06%; loss = 1.643403  (1.399867 s/it)
Iteration  7560: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.459349  (1.401305 s/it)
Iteration  7570: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.675285  (1.399719 s/it)
Iteration  7580: accuracy_at_1 = 57.81%; accuracy_at_5 = 92.19%; loss = 1.541450  (1.400768 s/it)
Iteration  7590: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.545518  (1.399604 s/it)
Iteration  7600: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.314247  (1.399957 s/it)
Iteration  7610: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.349587  (1.400424 s/it)
Iteration  7620: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.617846  (1.399876 s/it)
Iteration  7630: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.671474  (1.399499 s/it)
Iteration  7640: accuracy_at_1 = 70.31%; accuracy_at_5 = 84.38%; loss = 1.270501  (1.400622 s/it)
Iteration  7650: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.685027  (1.400781 s/it)
Iteration  7660: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.423371  (1.399954 s/it)
Iteration  7670: accuracy_at_1 = 53.12%; accuracy_at_5 = 75.00%; loss = 1.798345  (1.399875 s/it)
Iteration  7680: accuracy_at_1 = 50.00%; accuracy_at_5 = 87.50%; loss = 1.667755  (1.400305 s/it)
Iteration  7690: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.553464  (1.400382 s/it)
Iteration  7700: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.231637  (1.399973 s/it)
Iteration  7710: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.523784  (1.400029 s/it)
Iteration  7720: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.780725  (1.399559 s/it)
Iteration  7730: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.686384  (1.399503 s/it)
Iteration  7740: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.417715  (1.401259 s/it)
Iteration  7750: accuracy_at_1 = 40.62%; accuracy_at_5 = 81.25%; loss = 1.785280  (1.399672 s/it)
Iteration  7760: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.403279  (1.400233 s/it)
Iteration  7770: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.476562  (1.400043 s/it)
Iteration  7780: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.665504  (1.399926 s/it)
Iteration  7790: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.628565  (1.400097 s/it)
Iteration  7800: accuracy_at_1 = 65.62%; accuracy_at_5 = 84.38%; loss = 1.445789  (1.401195 s/it)
Iteration  7810: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.616641  (1.399650 s/it)
Iteration  7820: accuracy_at_1 = 57.81%; accuracy_at_5 = 78.12%; loss = 1.740642  (1.400915 s/it)
Iteration  7830: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.286530  (1.400971 s/it)
Iteration  7840: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.626121  (1.400016 s/it)
Iteration  7850: accuracy_at_1 = 59.38%; accuracy_at_5 = 79.69%; loss = 1.685515  (1.400344 s/it)
Iteration  7860: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.420401  (1.400137 s/it)
Iteration  7870: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.594279  (1.400700 s/it)
Iteration  7880: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.816654  (1.399595 s/it)
Iteration  7890: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.348851  (1.400228 s/it)
Iteration  7900: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.475768  (1.400817 s/it)
Iteration  7910: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.677965  (1.400924 s/it)
Iteration  7920: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.641577  (1.399618 s/it)
Iteration  7930: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 1.811602  (1.402137 s/it)
Iteration  7940: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.492379  (1.400215 s/it)
Iteration  7950: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.377792  (1.400949 s/it)
Iteration  7960: accuracy_at_1 = 68.75%; accuracy_at_5 = 87.50%; loss = 1.323522  (1.399677 s/it)
Iteration  7970: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.373272  (1.400837 s/it)
Iteration  7980: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.359149  (1.399667 s/it)
Iteration  7990: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.780983  (1.399644 s/it)
Iteration  8000: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.584562  (1.400906 s/it)
Iteration  8010: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.600539  (1.400769 s/it)
Iteration  8020: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.792306  (1.401619 s/it)
Iteration  8030: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.207288  (1.401981 s/it)
Iteration  8040: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.580315  (1.401045 s/it)
Iteration  8050: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.491334  (1.399450 s/it)
Iteration  8060: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.594444  (1.400050 s/it)
Iteration  8070: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.369328  (1.400980 s/it)
Iteration  8080: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.596635  (1.399223 s/it)
Iteration  8090: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.439156  (1.399842 s/it)
Iteration  8100: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.415800  (1.400377 s/it)
Iteration  8110: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.600387  (1.400102 s/it)
Iteration  8120: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.429166  (1.399997 s/it)
Iteration  8130: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.604738  (1.400140 s/it)
Iteration  8140: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.420740  (1.399498 s/it)
Iteration  8150: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.459913  (1.400211 s/it)
Iteration  8160: accuracy_at_1 = 68.75%; accuracy_at_5 = 85.94%; loss = 1.344653  (1.400523 s/it)
Iteration  8170: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.732593  (1.399849 s/it)
Iteration  8180: accuracy_at_1 = 51.56%; accuracy_at_5 = 89.06%; loss = 1.439373  (1.400009 s/it)
Iteration  8190: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.651646  (1.400304 s/it)
Iteration  8200: accuracy_at_1 = 67.19%; accuracy_at_5 = 78.12%; loss = 1.412807  (1.399685 s/it)
Iteration  8210: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.158277  (1.400931 s/it)
Iteration  8220: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.245538  (1.399884 s/it)
Iteration  8230: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.311597  (1.399711 s/it)
Iteration  8240: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.507378  (1.400084 s/it)
Iteration  8250: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.502929  (1.401167 s/it)
Iteration  8260: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.438250  (1.401325 s/it)
Iteration  8270: accuracy_at_1 = 64.06%; accuracy_at_5 = 82.81%; loss = 1.348755  (1.400933 s/it)
Iteration  8280: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.502305  (1.402296 s/it)
Iteration  8290: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.485075  (1.401761 s/it)
Iteration  8300: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.440253  (1.400470 s/it)
Iteration  8310: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.482723  (1.401591 s/it)
Iteration  8320: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.330185  (1.401312 s/it)
Iteration  8330: accuracy_at_1 = 51.56%; accuracy_at_5 = 89.06%; loss = 1.528692  (1.399724 s/it)
Iteration  8340: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.413547  (1.401651 s/it)
Iteration  8350: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.415990  (1.401328 s/it)
Iteration  8360: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.295003  (1.401359 s/it)
Iteration  8370: accuracy_at_1 = 64.06%; accuracy_at_5 = 82.81%; loss = 1.612257  (1.400475 s/it)
Iteration  8380: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.290708  (1.401209 s/it)
Iteration  8390: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.464320  (1.400124 s/it)
Iteration  8400: accuracy_at_1 = 62.50%; accuracy_at_5 = 92.19%; loss = 1.317520  (1.400783 s/it)
Iteration  8410: accuracy_at_1 = 50.00%; accuracy_at_5 = 87.50%; loss = 1.435155  (1.400905 s/it)
Iteration  8420: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.355906  (1.400464 s/it)
Iteration  8430: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.477110  (1.399758 s/it)
Iteration  8440: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.432683  (1.400520 s/it)
Iteration  8450: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.443897  (1.401165 s/it)
Iteration  8460: accuracy_at_1 = 57.81%; accuracy_at_5 = 92.19%; loss = 1.373091  (1.401485 s/it)
Iteration  8470: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.775456  (1.402017 s/it)
Iteration  8480: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.316374  (1.401020 s/it)
Iteration  8490: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.368096  (1.400805 s/it)
Iteration  8500: accuracy_at_1 = 62.50%; accuracy_at_5 = 85.94%; loss = 1.490362  (1.401610 s/it)
Iteration  8510: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.618855  (1.401173 s/it)
Iteration  8520: accuracy_at_1 = 68.75%; accuracy_at_5 = 92.19%; loss = 1.204442  (1.403035 s/it)
Iteration  8530: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.679679  (1.402334 s/it)
Iteration  8540: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.432716  (1.401955 s/it)
Iteration  8550: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.429735  (1.401311 s/it)
Iteration  8560: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.410925  (1.401300 s/it)
Iteration  8570: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.922432  (1.402068 s/it)
Iteration  8580: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.342137  (1.400751 s/it)
Iteration  8590: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.275430  (1.401172 s/it)
Iteration  8600: accuracy_at_1 = 68.75%; accuracy_at_5 = 87.50%; loss = 1.276654  (1.403184 s/it)
Iteration  8610: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.527440  (1.400469 s/it)
Iteration  8620: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.387563  (1.402620 s/it)
Iteration  8630: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.498113  (1.400437 s/it)
Iteration  8640: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.389627  (1.404979 s/it)
Iteration  8650: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.409511  (1.402302 s/it)
Iteration  8660: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.484961  (1.400551 s/it)
Iteration  8670: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.710740  (1.401588 s/it)
Iteration  8680: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.181103  (1.400305 s/it)
Iteration  8690: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.329932  (1.399757 s/it)
Iteration  8700: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.693241  (1.401064 s/it)
Iteration  8710: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.633140  (1.400603 s/it)
Iteration  8720: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.258832  (1.400777 s/it)
Iteration  8730: accuracy_at_1 = 50.00%; accuracy_at_5 = 89.06%; loss = 1.621169  (1.401183 s/it)
Iteration  8740: accuracy_at_1 = 60.94%; accuracy_at_5 = 92.19%; loss = 1.331676  (1.400356 s/it)
Iteration  8750: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.457819  (1.401367 s/it)
Iteration  8760: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.465825  (1.402546 s/it)
Iteration  8770: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.091105  (1.400409 s/it)
Iteration  8780: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.685448  (1.401279 s/it)
Iteration  8790: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.713579  (1.400835 s/it)
Iteration  8800: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.130254  (1.400561 s/it)
Iteration  8810: accuracy_at_1 = 50.00%; accuracy_at_5 = 92.19%; loss = 1.410675  (1.400097 s/it)
Iteration  8820: accuracy_at_1 = 64.06%; accuracy_at_5 = 76.56%; loss = 1.667768  (1.401530 s/it)
Iteration  8830: accuracy_at_1 = 62.50%; accuracy_at_5 = 82.81%; loss = 1.624463  (1.401438 s/it)
Iteration  8840: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.366300  (1.400815 s/it)
Iteration  8850: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.530824  (1.400797 s/it)
Iteration  8860: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.535444  (1.401415 s/it)
Iteration  8870: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.787457  (1.401097 s/it)
Iteration  8880: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.484856  (1.400360 s/it)
Iteration  8890: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.405281  (1.400732 s/it)
Iteration  8900: accuracy_at_1 = 68.75%; accuracy_at_5 = 90.62%; loss = 1.213977  (1.401317 s/it)
Iteration  8910: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.354851  (1.399766 s/it)
Iteration  8920: accuracy_at_1 = 57.81%; accuracy_at_5 = 90.62%; loss = 1.404005  (1.401823 s/it)
Iteration  8930: accuracy_at_1 = 70.31%; accuracy_at_5 = 95.31%; loss = 0.976146  (1.400235 s/it)
Iteration  8940: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.335978  (1.400597 s/it)
Iteration  8950: accuracy_at_1 = 64.06%; accuracy_at_5 = 93.75%; loss = 1.226821  (1.400394 s/it)
Iteration  8960: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.641391  (1.400514 s/it)
Iteration  8970: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.527991  (1.399727 s/it)
Iteration  8980: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.492223  (1.399963 s/it)
Iteration  8990: accuracy_at_1 = 67.19%; accuracy_at_5 = 92.19%; loss = 1.182492  (1.401241 s/it)
Iteration  9000: accuracy_at_1 = 65.62%; accuracy_at_5 = 93.75%; loss = 1.254109  (1.401718 s/it)
Iteration  9010: accuracy_at_1 = 73.44%; accuracy_at_5 = 93.75%; loss = 1.084140  (1.400984 s/it)
Iteration  9020: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.227523  (1.401097 s/it)
Iteration  9030: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.394922  (1.400451 s/it)
Iteration  9040: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.203223  (1.400474 s/it)
Iteration  9050: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.503980  (1.400393 s/it)
Iteration  9060: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.543805  (1.400499 s/it)
Iteration  9070: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.151111  (1.400815 s/it)
Iteration  9080: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.254784  (1.400723 s/it)
Iteration  9090: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.656503  (1.400408 s/it)
Iteration  9100: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.210714  (1.399672 s/it)
Iteration  9110: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.228519  (1.400588 s/it)
Iteration  9120: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.270156  (1.400593 s/it)
Iteration  9130: accuracy_at_1 = 68.75%; accuracy_at_5 = 87.50%; loss = 1.330009  (1.399647 s/it)
Iteration  9140: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.522692  (1.401238 s/it)
Iteration  9150: accuracy_at_1 = 71.88%; accuracy_at_5 = 92.19%; loss = 1.040992  (1.401213 s/it)
Iteration  9160: accuracy_at_1 = 68.75%; accuracy_at_5 = 95.31%; loss = 1.154189  (1.400133 s/it)
Iteration  9170: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.557096  (1.401222 s/it)
Iteration  9180: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.507461  (1.400921 s/it)
Iteration  9190: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.345271  (1.400548 s/it)
Iteration  9200: accuracy_at_1 = 68.75%; accuracy_at_5 = 89.06%; loss = 1.161325  (1.399959 s/it)
Iteration  9210: accuracy_at_1 = 70.31%; accuracy_at_5 = 92.19%; loss = 1.233061  (1.400527 s/it)
Iteration  9220: accuracy_at_1 = 51.56%; accuracy_at_5 = 89.06%; loss = 1.565974  (1.399848 s/it)
Iteration  9230: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.684410  (1.400185 s/it)
Iteration  9240: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.460265  (1.402280 s/it)
Iteration  9250: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.407290  (1.400189 s/it)
Iteration  9260: accuracy_at_1 = 62.50%; accuracy_at_5 = 96.88%; loss = 1.154525  (1.399871 s/it)
Iteration  9270: accuracy_at_1 = 64.06%; accuracy_at_5 = 93.75%; loss = 1.279796  (1.400495 s/it)
Iteration  9280: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.291459  (1.400071 s/it)
