libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568146 
Iteration  6970: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 1.950587  (1.404805 s/it)
Iteration  6980: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.714299  (1.404023 s/it)
Iteration  6990: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.698274  (1.403409 s/it)
Iteration  7000: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.480465  (1.404122 s/it)
Iteration  7010: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.788163  (1.403332 s/it)
Iteration  7020: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.721551  (1.403671 s/it)
Iteration  7030: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.621158  (1.404648 s/it)
Iteration  7040: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.850472  (1.405968 s/it)
Iteration  7050: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.669017  (1.405307 s/it)
Iteration  7060: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.616248  (1.403894 s/it)
Iteration  7070: accuracy_at_1 = 57.81%; accuracy_at_5 = 71.88%; loss = 1.762879  (1.404479 s/it)
Iteration  7080: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.020276  (1.403864 s/it)
Iteration  7090: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.536836  (1.404009 s/it)
Iteration  7100: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.621459  (1.404772 s/it)
Iteration  7110: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.310015  (1.403597 s/it)
Iteration  7120: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.623281  (1.403703 s/it)
Iteration  7130: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.420017  (1.404745 s/it)
Iteration  7140: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.516148  (1.403615 s/it)
Iteration  7150: accuracy_at_1 = 71.88%; accuracy_at_5 = 90.62%; loss = 1.398121  (1.402727 s/it)
Iteration  7160: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.841751  (1.403982 s/it)
Iteration  7170: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.436965  (1.403531 s/it)
Iteration  7180: accuracy_at_1 = 70.31%; accuracy_at_5 = 93.75%; loss = 1.122045  (1.403704 s/it)
Iteration  7190: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.542329  (1.403892 s/it)
Iteration  7200: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.311813  (1.403972 s/it)
Iteration  7210: accuracy_at_1 = 67.19%; accuracy_at_5 = 85.94%; loss = 1.249477  (1.403772 s/it)
Iteration  7220: accuracy_at_1 = 59.38%; accuracy_at_5 = 76.56%; loss = 1.723918  (1.404458 s/it)
Iteration  7230: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.444972  (1.404865 s/it)
Iteration  7240: accuracy_at_1 = 62.50%; accuracy_at_5 = 82.81%; loss = 1.473719  (1.403579 s/it)
Iteration  7250: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.265969  (1.403722 s/it)
Iteration  7260: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 1.869010  (1.404081 s/it)
Iteration  7270: accuracy_at_1 = 54.69%; accuracy_at_5 = 78.12%; loss = 1.554482  (1.403934 s/it)
Iteration  7280: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.608007  (1.403752 s/it)
Iteration  7290: accuracy_at_1 = 73.44%; accuracy_at_5 = 98.44%; loss = 1.095799  (1.405651 s/it)
Iteration  7300: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.624791  (1.403903 s/it)
Iteration  7310: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.340245  (1.403189 s/it)
Iteration  7320: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.500670  (1.404251 s/it)
Iteration  7330: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.609630  (1.403211 s/it)
Iteration  7340: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.457829  (1.403565 s/it)
Iteration  7350: accuracy_at_1 = 40.62%; accuracy_at_5 = 89.06%; loss = 1.738421  (1.403870 s/it)
Iteration  7360: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.432439  (1.404161 s/it)
Iteration  7370: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.629889  (1.403377 s/it)
Iteration  7380: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.663289  (1.404150 s/it)
Iteration  7390: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.797691  (1.404045 s/it)
Iteration  7400: accuracy_at_1 = 59.38%; accuracy_at_5 = 78.12%; loss = 1.649457  (1.403385 s/it)
Iteration  7410: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.690604  (1.404119 s/it)
Iteration  7420: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.636138  (1.404494 s/it)
Iteration  7430: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.797562  (1.405372 s/it)
Iteration  7440: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.797619  (1.403780 s/it)
Iteration  7450: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.831786  (1.404108 s/it)
Iteration  7460: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.783414  (1.403727 s/it)
Iteration  7470: accuracy_at_1 = 67.19%; accuracy_at_5 = 90.62%; loss = 1.126918  (1.404241 s/it)
Iteration  7480: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.575315  (1.403994 s/it)
Iteration  7490: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.650056  (1.403928 s/it)
Iteration  7500: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.555153  (1.403917 s/it)
Iteration  7510: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.616146  (1.404079 s/it)
Iteration  7520: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.560537  (1.404193 s/it)
Iteration  7530: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.093716  (1.405412 s/it)
Iteration  7540: accuracy_at_1 = 53.12%; accuracy_at_5 = 92.19%; loss = 1.457082  (1.403949 s/it)
Iteration  7550: accuracy_at_1 = 48.44%; accuracy_at_5 = 89.06%; loss = 1.646233  (1.404321 s/it)
Iteration  7560: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.462822  (1.403098 s/it)
Iteration  7570: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.678193  (1.403943 s/it)
Iteration  7580: accuracy_at_1 = 57.81%; accuracy_at_5 = 92.19%; loss = 1.542668  (1.404251 s/it)
Iteration  7590: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.548086  (1.403869 s/it)
Iteration  7600: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.317793  (1.403685 s/it)
Iteration  7610: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.352482  (1.404104 s/it)
Iteration  7620: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.620675  (1.403530 s/it)
Iteration  7630: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.672763  (1.403485 s/it)
Iteration  7640: accuracy_at_1 = 70.31%; accuracy_at_5 = 84.38%; loss = 1.272327  (1.404487 s/it)
Iteration  7650: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.684589  (1.405040 s/it)
Iteration  7660: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.426778  (1.403590 s/it)
Iteration  7670: accuracy_at_1 = 53.12%; accuracy_at_5 = 75.00%; loss = 1.798367  (1.403608 s/it)
Iteration  7680: accuracy_at_1 = 50.00%; accuracy_at_5 = 87.50%; loss = 1.670801  (1.404315 s/it)
Iteration  7690: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.555568  (1.404540 s/it)
Iteration  7700: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.233197  (1.404236 s/it)
Iteration  7710: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.526104  (1.404268 s/it)
Iteration  7720: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.783390  (1.403354 s/it)
Iteration  7730: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.688065  (1.403442 s/it)
Iteration  7740: accuracy_at_1 = 65.62%; accuracy_at_5 = 84.38%; loss = 1.418410  (1.404094 s/it)
Iteration  7750: accuracy_at_1 = 40.62%; accuracy_at_5 = 81.25%; loss = 1.785213  (1.403651 s/it)
Iteration  7760: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.406833  (1.403705 s/it)
Iteration  7770: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.480881  (1.405933 s/it)
Iteration  7780: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.666113  (1.403507 s/it)
Iteration  7790: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.628432  (1.402876 s/it)
Iteration  7800: accuracy_at_1 = 65.62%; accuracy_at_5 = 84.38%; loss = 1.446895  (1.403738 s/it)
Iteration  7810: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.617153  (1.404624 s/it)
Iteration  7820: accuracy_at_1 = 57.81%; accuracy_at_5 = 78.12%; loss = 1.742021  (1.405470 s/it)
Iteration  7830: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.287255  (1.403760 s/it)
Iteration  7840: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.626123  (1.404921 s/it)
Iteration  7850: accuracy_at_1 = 59.38%; accuracy_at_5 = 79.69%; loss = 1.685112  (1.402989 s/it)
Iteration  7860: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.422022  (1.403659 s/it)
Iteration  7870: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.595292  (1.403915 s/it)
Iteration  7880: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.816778  (1.402981 s/it)
Iteration  7890: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.351234  (1.404795 s/it)
Iteration  7900: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.476844  (1.404271 s/it)
Iteration  7910: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.678506  (1.404408 s/it)
Iteration  7920: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.642610  (1.403552 s/it)
Iteration  7930: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 1.814182  (1.405976 s/it)
Iteration  7940: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.494249  (1.404222 s/it)
Iteration  7950: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.379329  (1.403303 s/it)
Iteration  7960: accuracy_at_1 = 68.75%; accuracy_at_5 = 87.50%; loss = 1.325206  (1.404195 s/it)
Iteration  7970: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.375977  (1.404224 s/it)
Iteration  7980: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.360424  (1.404628 s/it)
Iteration  7990: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.779629  (1.404572 s/it)
Iteration  8000: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.584752  (1.404039 s/it)
Iteration  8010: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.602047  (1.404575 s/it)
Iteration  8020: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.794377  (1.403316 s/it)
Iteration  8030: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.210317  (1.405367 s/it)
Iteration  8040: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.581599  (1.403682 s/it)
Iteration  8050: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.493344  (1.403135 s/it)
Iteration  8060: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.596519  (1.404381 s/it)
Iteration  8070: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.372552  (1.404001 s/it)
Iteration  8080: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.596772  (1.403860 s/it)
Iteration  8090: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.440823  (1.404182 s/it)
Iteration  8100: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.418009  (1.404006 s/it)
Iteration  8110: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.602117  (1.403396 s/it)
Iteration  8120: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.428474  (1.405295 s/it)
Iteration  8130: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.604982  (1.404082 s/it)
Iteration  8140: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.422425  (1.403689 s/it)
Iteration  8150: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.461672  (1.404760 s/it)
Iteration  8160: accuracy_at_1 = 68.75%; accuracy_at_5 = 85.94%; loss = 1.344914  (1.404249 s/it)
Iteration  8170: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.733282  (1.403793 s/it)
Iteration  8180: accuracy_at_1 = 51.56%; accuracy_at_5 = 90.62%; loss = 1.439780  (1.403418 s/it)
Iteration  8190: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.655166  (1.404305 s/it)
Iteration  8200: accuracy_at_1 = 67.19%; accuracy_at_5 = 78.12%; loss = 1.415523  (1.404143 s/it)
Iteration  8210: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.159235  (1.405405 s/it)
Iteration  8220: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.246186  (1.404983 s/it)
Iteration  8230: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.311502  (1.403138 s/it)
Iteration  8240: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.508747  (1.403019 s/it)
Iteration  8250: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.503724  (1.405826 s/it)
Iteration  8260: accuracy_at_1 = 65.62%; accuracy_at_5 = 82.81%; loss = 1.440841  (1.403515 s/it)
Iteration  8270: accuracy_at_1 = 64.06%; accuracy_at_5 = 82.81%; loss = 1.350676  (1.403437 s/it)
Iteration  8280: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.504957  (1.404248 s/it)
Iteration  8290: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.486218  (1.404904 s/it)
Iteration  8300: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.439517  (1.403870 s/it)
Iteration  8310: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.484710  (1.404809 s/it)
Iteration  8320: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.331478  (1.403922 s/it)
Iteration  8330: accuracy_at_1 = 51.56%; accuracy_at_5 = 89.06%; loss = 1.531235  (1.403599 s/it)
Iteration  8340: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.414886  (1.404081 s/it)
Iteration  8350: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.418001  (1.404215 s/it)
Iteration  8360: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.296906  (1.405119 s/it)
Iteration  8370: accuracy_at_1 = 64.06%; accuracy_at_5 = 82.81%; loss = 1.615446  (1.403876 s/it)
Iteration  8380: accuracy_at_1 = 70.31%; accuracy_at_5 = 90.62%; loss = 1.291915  (1.404533 s/it)
Iteration  8390: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.464945  (1.403301 s/it)
Iteration  8400: accuracy_at_1 = 62.50%; accuracy_at_5 = 92.19%; loss = 1.319007  (1.402479 s/it)
Iteration  8410: accuracy_at_1 = 50.00%; accuracy_at_5 = 87.50%; loss = 1.436064  (1.404038 s/it)
Iteration  8420: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.359228  (1.403524 s/it)
Iteration  8430: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.479619  (1.402914 s/it)
Iteration  8440: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.433150  (1.403871 s/it)
Iteration  8450: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.445371  (1.404718 s/it)
Iteration  8460: accuracy_at_1 = 57.81%; accuracy_at_5 = 92.19%; loss = 1.374417  (1.403106 s/it)
Iteration  8470: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.775470  (1.404933 s/it)
Iteration  8480: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.317786  (1.406008 s/it)
Iteration  8490: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.370362  (1.406563 s/it)
Iteration  8500: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.491029  (1.406135 s/it)
Iteration  8510: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.620674  (1.405162 s/it)
Iteration  8520: accuracy_at_1 = 68.75%; accuracy_at_5 = 92.19%; loss = 1.205586  (1.404818 s/it)
Iteration  8530: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.681383  (1.404939 s/it)
Iteration  8540: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.434340  (1.406261 s/it)
Iteration  8550: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.430807  (1.405264 s/it)
Iteration  8560: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.412332  (1.406618 s/it)
Iteration  8570: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.923572  (1.405410 s/it)
Iteration  8580: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.343531  (1.404987 s/it)
Iteration  8590: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.277956  (1.407009 s/it)
Iteration  8600: accuracy_at_1 = 68.75%; accuracy_at_5 = 87.50%; loss = 1.278053  (1.409470 s/it)
Iteration  8610: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.529189  (1.406055 s/it)
Iteration  8620: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.389369  (1.406238 s/it)
Iteration  8630: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.499058  (1.407615 s/it)
Iteration  8640: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.390508  (1.407499 s/it)
Iteration  8650: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.409521  (1.405324 s/it)
Iteration  8660: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.486931  (1.404992 s/it)
Iteration  8670: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.711453  (1.406666 s/it)
Iteration  8680: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.183449  (1.406529 s/it)
Iteration  8690: accuracy_at_1 = 65.62%; accuracy_at_5 = 90.62%; loss = 1.332301  (1.407465 s/it)
Iteration  8700: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.694626  (1.407652 s/it)
Iteration  8710: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.633284  (1.406770 s/it)
Iteration  8720: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.260051  (1.406438 s/it)
Iteration  8730: accuracy_at_1 = 50.00%; accuracy_at_5 = 89.06%; loss = 1.621121  (1.409053 s/it)
Iteration  8740: accuracy_at_1 = 60.94%; accuracy_at_5 = 92.19%; loss = 1.333681  (1.405986 s/it)
Iteration  8750: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.459142  (1.404596 s/it)
Iteration  8760: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.467476  (1.405398 s/it)
Iteration  8770: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.093637  (1.404776 s/it)
Iteration  8780: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.685740  (1.403492 s/it)
Iteration  8790: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.715071  (1.404741 s/it)
Iteration  8800: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.132607  (1.404280 s/it)
Iteration  8810: accuracy_at_1 = 50.00%; accuracy_at_5 = 90.62%; loss = 1.412468  (1.402963 s/it)
Iteration  8820: accuracy_at_1 = 64.06%; accuracy_at_5 = 76.56%; loss = 1.669139  (1.403590 s/it)
Iteration  8830: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.625372  (1.404527 s/it)
Iteration  8840: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.368395  (1.403005 s/it)
Iteration  8850: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.531546  (1.403175 s/it)
Iteration  8860: accuracy_at_1 = 60.94%; accuracy_at_5 = 89.06%; loss = 1.536504  (1.406227 s/it)
Iteration  8870: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.787530  (1.404649 s/it)
Iteration  8880: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.486057  (1.403622 s/it)
Iteration  8890: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.405795  (1.404010 s/it)
Iteration  8900: accuracy_at_1 = 68.75%; accuracy_at_5 = 90.62%; loss = 1.216375  (1.403985 s/it)
Iteration  8910: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.356118  (1.404338 s/it)
Iteration  8920: accuracy_at_1 = 57.81%; accuracy_at_5 = 90.62%; loss = 1.405218  (1.404327 s/it)
Iteration  8930: accuracy_at_1 = 70.31%; accuracy_at_5 = 95.31%; loss = 0.977392  (1.403688 s/it)
Iteration  8940: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.337112  (1.403478 s/it)
Iteration  8950: accuracy_at_1 = 64.06%; accuracy_at_5 = 93.75%; loss = 1.228231  (1.403766 s/it)
Iteration  8960: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.643222  (1.404443 s/it)
Iteration  8970: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.529520  (1.404349 s/it)
Iteration  8980: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.493382  (1.403518 s/it)
Iteration  8990: accuracy_at_1 = 67.19%; accuracy_at_5 = 92.19%; loss = 1.183929  (1.404845 s/it)
Iteration  9000: accuracy_at_1 = 65.62%; accuracy_at_5 = 93.75%; loss = 1.255880  (1.403570 s/it)
Iteration  9010: accuracy_at_1 = 73.44%; accuracy_at_5 = 93.75%; loss = 1.084946  (1.404188 s/it)
Iteration  9020: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.229367  (1.403733 s/it)
Iteration  9030: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.396752  (1.403889 s/it)
Iteration  9040: accuracy_at_1 = 59.38%; accuracy_at_5 = 90.62%; loss = 1.204499  (1.403172 s/it)
Iteration  9050: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.505498  (1.404114 s/it)
Iteration  9060: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.545249  (1.404761 s/it)
Iteration  9070: accuracy_at_1 = 60.94%; accuracy_at_5 = 93.75%; loss = 1.153050  (1.403409 s/it)
Iteration  9080: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.255715  (1.404514 s/it)
Iteration  9090: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.657033  (1.404279 s/it)
Iteration  9100: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.212182  (1.403022 s/it)
Iteration  9110: accuracy_at_1 = 65.62%; accuracy_at_5 = 92.19%; loss = 1.230726  (1.403892 s/it)
Iteration  9120: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.271710  (1.403740 s/it)
Iteration  9130: accuracy_at_1 = 67.19%; accuracy_at_5 = 87.50%; loss = 1.330546  (1.402735 s/it)
Iteration  9140: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.523843  (1.403209 s/it)
Iteration  9150: accuracy_at_1 = 71.88%; accuracy_at_5 = 92.19%; loss = 1.043141  (1.404166 s/it)
Iteration  9160: accuracy_at_1 = 68.75%; accuracy_at_5 = 95.31%; loss = 1.155325  (1.403908 s/it)
Iteration  9170: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.558416  (1.404317 s/it)
Iteration  9180: accuracy_at_1 = 67.19%; accuracy_at_5 = 84.38%; loss = 1.509289  (1.403816 s/it)
Iteration  9190: accuracy_at_1 = 64.06%; accuracy_at_5 = 90.62%; loss = 1.346086  (1.403221 s/it)
Iteration  9200: accuracy_at_1 = 68.75%; accuracy_at_5 = 89.06%; loss = 1.161991  (1.402974 s/it)
Iteration  9210: accuracy_at_1 = 70.31%; accuracy_at_5 = 92.19%; loss = 1.234562  (1.405497 s/it)
Iteration  9220: accuracy_at_1 = 51.56%; accuracy_at_5 = 89.06%; loss = 1.566718  (1.404381 s/it)
Iteration  9230: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.683985  (1.403491 s/it)
Iteration  9240: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.461075  (1.404317 s/it)
Iteration  9250: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.408120  (1.403664 s/it)
Iteration  9260: accuracy_at_1 = 60.94%; accuracy_at_5 = 96.88%; loss = 1.156151  (1.403146 s/it)
Iteration  9270: accuracy_at_1 = 64.06%; accuracy_at_5 = 93.75%; loss = 1.280510  (1.403922 s/it)
Iteration  9280: accuracy_at_1 = 62.50%; accuracy_at_5 = 87.50%; loss = 1.292353  (1.403900 s/it)
