libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.00%; accuracy_at_5 =  6.25%; loss = 4.605170 
Iteration  6970: accuracy_at_1 = 25.00%; accuracy_at_5 = 46.88%; loss = 3.063737  (1.405137 s/it)
Iteration  6980: accuracy_at_1 = 25.00%; accuracy_at_5 = 54.69%; loss = 2.868429  (1.404950 s/it)
Iteration  6990: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.659883  (1.404093 s/it)
Iteration  7000: accuracy_at_1 = 23.44%; accuracy_at_5 = 62.50%; loss = 2.737103  (1.405290 s/it)
Iteration  7010: accuracy_at_1 = 23.44%; accuracy_at_5 = 57.81%; loss = 2.961256  (1.405084 s/it)
Iteration  7020: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.847489  (1.404458 s/it)
Iteration  7030: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.471860  (1.406003 s/it)
Iteration  7040: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 2.779745  (1.405047 s/it)
Iteration  7050: accuracy_at_1 = 29.69%; accuracy_at_5 = 59.38%; loss = 2.652085  (1.405564 s/it)
Iteration  7060: accuracy_at_1 = 32.81%; accuracy_at_5 = 68.75%; loss = 2.520294  (1.408188 s/it)
Iteration  7070: accuracy_at_1 = 39.06%; accuracy_at_5 = 60.94%; loss = 2.660484  (1.407272 s/it)
Iteration  7080: accuracy_at_1 = 31.25%; accuracy_at_5 = 59.38%; loss = 2.906461  (1.405786 s/it)
Iteration  7090: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.283937  (1.406497 s/it)
Iteration  7100: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.94%; loss = 2.536978  (1.405714 s/it)
Iteration  7110: accuracy_at_1 = 34.38%; accuracy_at_5 = 76.56%; loss = 2.326666  (1.406567 s/it)
Iteration  7120: accuracy_at_1 = 25.00%; accuracy_at_5 = 62.50%; loss = 2.782948  (1.405287 s/it)
Iteration  7130: accuracy_at_1 = 40.62%; accuracy_at_5 = 62.50%; loss = 2.472843  (1.406379 s/it)
Iteration  7140: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.658311  (1.405541 s/it)
Iteration  7150: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.763800  (1.405990 s/it)
Iteration  7160: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.62%; loss = 2.600219  (1.406527 s/it)
Iteration  7170: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.12%; loss = 2.912785  (1.405362 s/it)
Iteration  7180: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.373186  (1.404719 s/it)
Iteration  7190: accuracy_at_1 = 25.00%; accuracy_at_5 = 54.69%; loss = 2.948236  (1.405337 s/it)
Iteration  7200: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.340416  (1.405836 s/it)
Iteration  7210: accuracy_at_1 = 32.81%; accuracy_at_5 = 76.56%; loss = 2.327744  (1.404441 s/it)
Iteration  7220: accuracy_at_1 = 40.62%; accuracy_at_5 = 59.38%; loss = 2.695689  (1.405734 s/it)
Iteration  7230: accuracy_at_1 = 37.50%; accuracy_at_5 = 60.94%; loss = 2.463912  (1.406253 s/it)
Iteration  7240: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.446529  (1.405026 s/it)
Iteration  7250: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.239281  (1.404406 s/it)
Iteration  7260: accuracy_at_1 = 20.31%; accuracy_at_5 = 57.81%; loss = 2.834160  (1.404748 s/it)
Iteration  7270: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.317441  (1.404672 s/it)
Iteration  7280: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.62%; loss = 2.605574  (1.403470 s/it)
Iteration  7290: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.306500  (1.405478 s/it)
Iteration  7300: accuracy_at_1 = 20.31%; accuracy_at_5 = 51.56%; loss = 3.066533  (1.404337 s/it)
Iteration  7310: accuracy_at_1 = 32.81%; accuracy_at_5 = 73.44%; loss = 2.248544  (1.404158 s/it)
Iteration  7320: accuracy_at_1 = 35.94%; accuracy_at_5 = 59.38%; loss = 2.578589  (1.404363 s/it)
Iteration  7330: accuracy_at_1 = 28.12%; accuracy_at_5 = 64.06%; loss = 2.571136  (1.403909 s/it)
Iteration  7340: accuracy_at_1 = 32.81%; accuracy_at_5 = 68.75%; loss = 2.482090  (1.404284 s/it)
Iteration  7350: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.947822  (1.404271 s/it)
Iteration  7360: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 2.274266  (1.404007 s/it)
Iteration  7370: accuracy_at_1 = 25.00%; accuracy_at_5 = 67.19%; loss = 2.631621  (1.403807 s/it)
Iteration  7380: accuracy_at_1 = 34.38%; accuracy_at_5 = 71.88%; loss = 2.561722  (1.404025 s/it)
Iteration  7390: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 3.014890  (1.404075 s/it)
Iteration  7400: accuracy_at_1 = 34.38%; accuracy_at_5 = 57.81%; loss = 2.881013  (1.403543 s/it)
Iteration  7410: accuracy_at_1 = 35.94%; accuracy_at_5 = 62.50%; loss = 2.596979  (1.404110 s/it)
Iteration  7420: accuracy_at_1 = 37.50%; accuracy_at_5 = 56.25%; loss = 2.565541  (1.404527 s/it)
Iteration  7430: accuracy_at_1 = 21.88%; accuracy_at_5 = 57.81%; loss = 2.884077  (1.405547 s/it)
Iteration  7440: accuracy_at_1 = 28.12%; accuracy_at_5 = 65.62%; loss = 2.754469  (1.404542 s/it)
Iteration  7450: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.757583  (1.405301 s/it)
Iteration  7460: accuracy_at_1 = 31.25%; accuracy_at_5 = 59.38%; loss = 2.839669  (1.404179 s/it)
Iteration  7470: accuracy_at_1 = 34.38%; accuracy_at_5 = 78.12%; loss = 2.237112  (1.405229 s/it)
Iteration  7480: accuracy_at_1 = 43.75%; accuracy_at_5 = 65.62%; loss = 2.599590  (1.405841 s/it)
Iteration  7490: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.578133  (1.405581 s/it)
Iteration  7500: accuracy_at_1 = 31.25%; accuracy_at_5 = 67.19%; loss = 2.464263  (1.404570 s/it)
Iteration  7510: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.94%; loss = 2.648715  (1.405189 s/it)
Iteration  7520: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.353362  (1.404775 s/it)
Iteration  7530: accuracy_at_1 = 15.62%; accuracy_at_5 = 50.00%; loss = 3.267010  (1.403463 s/it)
Iteration  7540: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.94%; loss = 2.599980  (1.404705 s/it)
Iteration  7550: accuracy_at_1 = 25.00%; accuracy_at_5 = 62.50%; loss = 2.827944  (1.405755 s/it)
Iteration  7560: accuracy_at_1 = 29.69%; accuracy_at_5 = 67.19%; loss = 2.733653  (1.404744 s/it)
Iteration  7570: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.25%; loss = 2.691624  (1.408560 s/it)
Iteration  7580: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.480741  (1.408554 s/it)
Iteration  7590: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.498554  (1.407973 s/it)
Iteration  7600: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.339939  (1.404141 s/it)
Iteration  7610: accuracy_at_1 = 29.69%; accuracy_at_5 = 76.56%; loss = 2.480527  (1.405061 s/it)
Iteration  7620: accuracy_at_1 = 25.00%; accuracy_at_5 = 57.81%; loss = 2.862062  (1.404243 s/it)
Iteration  7630: accuracy_at_1 = 26.56%; accuracy_at_5 = 56.25%; loss = 3.007618  (1.404106 s/it)
Iteration  7640: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.497398  (1.404962 s/it)
Iteration  7650: accuracy_at_1 = 28.12%; accuracy_at_5 = 64.06%; loss = 2.818060  (1.404670 s/it)
Iteration  7660: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.405703  (1.404352 s/it)
Iteration  7670: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.841358  (1.405122 s/it)
Iteration  7680: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.554410  (1.404980 s/it)
Iteration  7690: accuracy_at_1 = 39.06%; accuracy_at_5 = 57.81%; loss = 2.695279  (1.405478 s/it)
Iteration  7700: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.078180  (1.404544 s/it)
Iteration  7710: accuracy_at_1 = 29.69%; accuracy_at_5 = 68.75%; loss = 2.504706  (1.404395 s/it)
Iteration  7720: accuracy_at_1 = 18.75%; accuracy_at_5 = 54.69%; loss = 2.981287  (1.403447 s/it)
Iteration  7730: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.768123  (1.403853 s/it)
Iteration  7740: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.557286  (1.404987 s/it)
Iteration  7750: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.94%; loss = 2.795181  (1.404421 s/it)
Iteration  7760: accuracy_at_1 = 39.06%; accuracy_at_5 = 62.50%; loss = 2.559343  (1.403352 s/it)
Iteration  7770: accuracy_at_1 = 35.94%; accuracy_at_5 = 62.50%; loss = 2.649621  (1.404109 s/it)
Iteration  7780: accuracy_at_1 = 26.56%; accuracy_at_5 = 64.06%; loss = 2.678691  (1.403353 s/it)
Iteration  7790: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 2.928883  (1.403592 s/it)
Iteration  7800: accuracy_at_1 = 32.81%; accuracy_at_5 = 75.00%; loss = 2.371027  (1.405036 s/it)
Iteration  7810: accuracy_at_1 = 26.56%; accuracy_at_5 = 67.19%; loss = 2.501359  (1.404143 s/it)
Iteration  7820: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.795423  (1.406400 s/it)
Iteration  7830: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.327080  (1.404597 s/it)
Iteration  7840: accuracy_at_1 = 32.81%; accuracy_at_5 = 65.62%; loss = 2.775753  (1.403942 s/it)
Iteration  7850: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.600178  (1.404200 s/it)
Iteration  7860: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.366602  (1.404562 s/it)
Iteration  7870: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.704199  (1.404853 s/it)
Iteration  7880: accuracy_at_1 = 29.69%; accuracy_at_5 = 54.69%; loss = 2.732478  (1.403523 s/it)
Iteration  7890: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.094679  (1.404549 s/it)
Iteration  7900: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.19%; loss = 2.435321  (1.404819 s/it)
Iteration  7910: accuracy_at_1 = 31.25%; accuracy_at_5 = 70.31%; loss = 2.792171  (1.403957 s/it)
Iteration  7920: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.94%; loss = 2.766445  (1.404751 s/it)
Iteration  7930: accuracy_at_1 = 21.88%; accuracy_at_5 = 56.25%; loss = 2.954784  (1.404955 s/it)
Iteration  7940: accuracy_at_1 = 43.75%; accuracy_at_5 = 60.94%; loss = 2.591395  (1.404733 s/it)
Iteration  7950: accuracy_at_1 = 37.50%; accuracy_at_5 = 62.50%; loss = 2.556159  (1.404290 s/it)
Iteration  7960: accuracy_at_1 = 34.38%; accuracy_at_5 = 71.88%; loss = 2.492048  (1.404329 s/it)
Iteration  7970: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.378218  (1.403848 s/it)
Iteration  7980: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.604586  (1.403999 s/it)
Iteration  7990: accuracy_at_1 = 32.81%; accuracy_at_5 = 56.25%; loss = 2.836518  (1.404178 s/it)
Iteration  8000: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.720469  (1.405880 s/it)
Iteration  8010: accuracy_at_1 = 34.38%; accuracy_at_5 = 68.75%; loss = 2.415160  (1.403876 s/it)
Iteration  8020: accuracy_at_1 = 23.44%; accuracy_at_5 = 56.25%; loss = 3.009672  (1.403784 s/it)
Iteration  8030: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.31%; loss = 2.201509  (1.405642 s/it)
Iteration  8040: accuracy_at_1 = 25.00%; accuracy_at_5 = 60.94%; loss = 2.797027  (1.403714 s/it)
Iteration  8050: accuracy_at_1 = 32.81%; accuracy_at_5 = 68.75%; loss = 2.592887  (1.404390 s/it)
Iteration  8060: accuracy_at_1 = 31.25%; accuracy_at_5 = 68.75%; loss = 2.600048  (1.406158 s/it)
Iteration  8070: accuracy_at_1 = 26.56%; accuracy_at_5 = 64.06%; loss = 2.737614  (1.404215 s/it)
Iteration  8080: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.584532  (1.404778 s/it)
Iteration  8090: accuracy_at_1 = 26.56%; accuracy_at_5 = 60.94%; loss = 2.669294  (1.404870 s/it)
Iteration  8100: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.433892  (1.404088 s/it)
Iteration  8110: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.658204  (1.403946 s/it)
Iteration  8120: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.156816  (1.405356 s/it)
Iteration  8130: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.535516  (1.404392 s/it)
Iteration  8140: accuracy_at_1 = 32.81%; accuracy_at_5 = 70.31%; loss = 2.532950  (1.403667 s/it)
Iteration  8150: accuracy_at_1 = 28.12%; accuracy_at_5 = 62.50%; loss = 2.557040  (1.404162 s/it)
Iteration  8160: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.436934  (1.404624 s/it)
Iteration  8170: accuracy_at_1 = 25.00%; accuracy_at_5 = 68.75%; loss = 2.819834  (1.404707 s/it)
Iteration  8180: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.549851  (1.404122 s/it)
Iteration  8190: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.841948  (1.404066 s/it)
Iteration  8200: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.564204  (1.403758 s/it)
Iteration  8210: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.948115  (1.405238 s/it)
Iteration  8220: accuracy_at_1 = 35.94%; accuracy_at_5 = 78.12%; loss = 2.020257  (1.404556 s/it)
Iteration  8230: accuracy_at_1 = 35.94%; accuracy_at_5 = 73.44%; loss = 2.251711  (1.403694 s/it)
Iteration  8240: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.545433  (1.404071 s/it)
Iteration  8250: accuracy_at_1 = 40.62%; accuracy_at_5 = 62.50%; loss = 2.518913  (1.404578 s/it)
Iteration  8260: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.388429  (1.403982 s/it)
Iteration  8270: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.326957  (1.404264 s/it)
Iteration  8280: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.638249  (1.405068 s/it)
Iteration  8290: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.800509  (1.405370 s/it)
Iteration  8300: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.19%; loss = 2.324615  (1.404494 s/it)
Iteration  8310: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.19%; loss = 2.502297  (1.404240 s/it)
Iteration  8320: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.218000  (1.404965 s/it)
Iteration  8330: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.571456  (1.403348 s/it)
Iteration  8340: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.534143  (1.405790 s/it)
Iteration  8350: accuracy_at_1 = 37.50%; accuracy_at_5 = 75.00%; loss = 2.219782  (1.405146 s/it)
Iteration  8360: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.88%; loss = 2.391305  (1.403413 s/it)
Iteration  8370: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.719126  (1.404673 s/it)
Iteration  8380: accuracy_at_1 = 34.38%; accuracy_at_5 = 68.75%; loss = 2.375760  (1.404617 s/it)
Iteration  8390: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.653527  (1.404152 s/it)
Iteration  8400: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.373957  (1.403605 s/it)
Iteration  8410: accuracy_at_1 = 34.38%; accuracy_at_5 = 60.94%; loss = 2.598100  (1.404704 s/it)
Iteration  8420: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.514458  (1.403604 s/it)
Iteration  8430: accuracy_at_1 = 31.25%; accuracy_at_5 = 68.75%; loss = 2.612767  (1.403989 s/it)
Iteration  8440: accuracy_at_1 = 34.38%; accuracy_at_5 = 54.69%; loss = 2.807912  (1.404643 s/it)
Iteration  8450: accuracy_at_1 = 29.69%; accuracy_at_5 = 67.19%; loss = 2.526156  (1.404433 s/it)
Iteration  8460: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.542878  (1.404593 s/it)
Iteration  8470: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.94%; loss = 2.844780  (1.404200 s/it)
Iteration  8480: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.387428  (1.404262 s/it)
Iteration  8490: accuracy_at_1 = 37.50%; accuracy_at_5 = 65.62%; loss = 2.518709  (1.403626 s/it)
Iteration  8500: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.507788  (1.403800 s/it)
Iteration  8510: accuracy_at_1 = 39.06%; accuracy_at_5 = 60.94%; loss = 2.697348  (1.404413 s/it)
Iteration  8520: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.415463  (1.404069 s/it)
Iteration  8530: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.873784  (1.404080 s/it)
Iteration  8540: accuracy_at_1 = 29.69%; accuracy_at_5 = 73.44%; loss = 2.324082  (1.405672 s/it)
Iteration  8550: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.511325  (1.404401 s/it)
Iteration  8560: accuracy_at_1 = 35.94%; accuracy_at_5 = 56.25%; loss = 2.764657  (1.403904 s/it)
Iteration  8570: accuracy_at_1 = 26.56%; accuracy_at_5 = 45.31%; loss = 3.084642  (1.404148 s/it)
Iteration  8580: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.382914  (1.404166 s/it)
Iteration  8590: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.497321  (1.403433 s/it)
Iteration  8600: accuracy_at_1 = 35.94%; accuracy_at_5 = 60.94%; loss = 2.606038  (1.405943 s/it)
Iteration  8610: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 2.620042  (1.403811 s/it)
Iteration  8620: accuracy_at_1 = 28.12%; accuracy_at_5 = 73.44%; loss = 2.441962  (1.403912 s/it)
Iteration  8630: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.511530  (1.404416 s/it)
Iteration  8640: accuracy_at_1 = 43.75%; accuracy_at_5 = 62.50%; loss = 2.354444  (1.404413 s/it)
Iteration  8650: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.529961  (1.403308 s/it)
Iteration  8660: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.94%; loss = 2.577902  (1.403914 s/it)
Iteration  8670: accuracy_at_1 = 37.50%; accuracy_at_5 = 59.38%; loss = 2.964932  (1.405107 s/it)
Iteration  8680: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.201411  (1.403540 s/it)
Iteration  8690: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 2.698226  (1.403685 s/it)
Iteration  8700: accuracy_at_1 = 35.94%; accuracy_at_5 = 62.50%; loss = 2.718137  (1.405255 s/it)
Iteration  8710: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.94%; loss = 2.884638  (1.403699 s/it)
Iteration  8720: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 2.172857  (1.403512 s/it)
Iteration  8730: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.673572  (1.404660 s/it)
Iteration  8740: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.463364  (1.403951 s/it)
Iteration  8750: accuracy_at_1 = 45.31%; accuracy_at_5 = 67.19%; loss = 2.460251  (1.403523 s/it)
Iteration  8760: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.522790  (1.405560 s/it)
Iteration  8770: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 1.987645  (1.403788 s/it)
Iteration  8780: accuracy_at_1 = 25.00%; accuracy_at_5 = 48.44%; loss = 2.980074  (1.404597 s/it)
Iteration  8790: accuracy_at_1 = 29.69%; accuracy_at_5 = 70.31%; loss = 2.746233  (1.404884 s/it)
Iteration  8800: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.302256  (1.404893 s/it)
Iteration  8810: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.19%; loss = 2.457398  (1.402890 s/it)
Iteration  8820: accuracy_at_1 = 29.69%; accuracy_at_5 = 65.62%; loss = 2.654970  (1.404109 s/it)
Iteration  8830: accuracy_at_1 = 31.25%; accuracy_at_5 = 54.69%; loss = 2.729385  (1.404934 s/it)
Iteration  8840: accuracy_at_1 = 35.94%; accuracy_at_5 = 62.50%; loss = 2.515260  (1.403442 s/it)
Iteration  8850: accuracy_at_1 = 25.00%; accuracy_at_5 = 50.00%; loss = 2.849456  (1.403029 s/it)
Iteration  8860: accuracy_at_1 = 29.69%; accuracy_at_5 = 53.12%; loss = 2.865464  (1.405884 s/it)
Iteration  8870: accuracy_at_1 = 25.00%; accuracy_at_5 = 59.38%; loss = 2.912415  (1.403524 s/it)
Iteration  8880: accuracy_at_1 = 35.94%; accuracy_at_5 = 76.56%; loss = 2.407015  (1.404609 s/it)
Iteration  8890: accuracy_at_1 = 32.81%; accuracy_at_5 = 56.25%; loss = 2.747838  (1.404342 s/it)
Iteration  8900: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.366997  (1.404080 s/it)
Iteration  8910: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.279362  (1.404467 s/it)
Iteration  8920: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.703509  (1.404042 s/it)
Iteration  8930: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.069072  (1.405350 s/it)
Iteration  8940: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.201396  (1.403863 s/it)
Iteration  8950: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.19%; loss = 2.454809  (1.405003 s/it)
Iteration  8960: accuracy_at_1 = 23.44%; accuracy_at_5 = 59.38%; loss = 2.918007  (1.405095 s/it)
Iteration  8970: accuracy_at_1 = 25.00%; accuracy_at_5 = 60.94%; loss = 2.760626  (1.403518 s/it)
Iteration  8980: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.651987  (1.404848 s/it)
Iteration  8990: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.980376  (1.407253 s/it)
Iteration  9000: accuracy_at_1 = 34.38%; accuracy_at_5 = 73.44%; loss = 2.386492  (1.405913 s/it)
Iteration  9010: accuracy_at_1 = 37.50%; accuracy_at_5 = 76.56%; loss = 2.145712  (1.405305 s/it)
Iteration  9020: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.404706  (1.406368 s/it)
Iteration  9030: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.371320  (1.406314 s/it)
Iteration  9040: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.233691  (1.404556 s/it)
Iteration  9050: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.94%; loss = 2.808201  (1.405612 s/it)
Iteration  9060: accuracy_at_1 = 35.94%; accuracy_at_5 = 57.81%; loss = 2.740763  (1.404603 s/it)
Iteration  9070: accuracy_at_1 = 37.50%; accuracy_at_5 = 76.56%; loss = 2.127839  (1.403999 s/it)
Iteration  9080: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.138997  (1.404088 s/it)
Iteration  9090: accuracy_at_1 = 17.19%; accuracy_at_5 = 67.19%; loss = 2.757860  (1.404579 s/it)
Iteration  9100: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.62%; loss = 2.405965  (1.403359 s/it)
Iteration  9110: accuracy_at_1 = 32.81%; accuracy_at_5 = 71.88%; loss = 2.417123  (1.404969 s/it)
Iteration  9120: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.249615  (1.405461 s/it)
Iteration  9130: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.06%; loss = 2.456652  (1.403557 s/it)
Iteration  9140: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.576802  (1.404074 s/it)
Iteration  9150: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 2.070284  (1.405133 s/it)
Iteration  9160: accuracy_at_1 = 34.38%; accuracy_at_5 = 79.69%; loss = 2.015821  (1.403578 s/it)
Iteration  9170: accuracy_at_1 = 32.81%; accuracy_at_5 = 67.19%; loss = 2.619286  (1.404024 s/it)
Iteration  9180: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.750311  (1.405010 s/it)
Iteration  9190: accuracy_at_1 = 35.94%; accuracy_at_5 = 75.00%; loss = 2.475108  (1.403780 s/it)
Iteration  9200: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.227263  (1.403097 s/it)
Iteration  9210: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.188260  (1.405173 s/it)
Iteration  9220: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.749700  (1.403821 s/it)
Iteration  9230: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.721883  (1.403652 s/it)
Iteration  9240: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.414644  (1.404940 s/it)
Iteration  9250: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.508793  (1.404608 s/it)
Iteration  9260: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.389637  (1.405097 s/it)
Iteration  9270: accuracy_at_1 = 32.81%; accuracy_at_5 = 71.88%; loss = 2.399280  (1.404161 s/it)
Iteration  9280: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.345334  (1.404861 s/it)
