libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.232659 
Iteration 28890: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.244545  (0.412428 s/it)
Iteration 28900: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.425906  (0.412416 s/it)
Iteration 28910: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.97%; loss = 2.394796  (0.414153 s/it)
Iteration 28920: accuracy_at_1 = 34.38%; accuracy_at_5 = 69.92%; loss = 2.345110  (0.412404 s/it)
Iteration 28930: accuracy_at_1 = 44.92%; accuracy_at_5 = 74.61%; loss = 2.234752  (0.412459 s/it)
Iteration 28940: accuracy_at_1 = 31.25%; accuracy_at_5 = 66.80%; loss = 2.555072  (0.413697 s/it)
Iteration 28950: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.41%; loss = 2.338879  (0.414272 s/it)
Iteration 28960: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.312741  (0.414774 s/it)
Iteration 28970: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.328125  (0.414973 s/it)
Iteration 28980: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.58%; loss = 2.303210  (0.413655 s/it)
Iteration 28990: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.83%; loss = 2.280666  (0.413160 s/it)
Iteration 29000: accuracy_at_1 = 31.64%; accuracy_at_5 = 62.50%; loss = 2.598664  (0.411985 s/it)
Iteration 29010: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.483385  (0.411874 s/it)
Iteration 29020: accuracy_at_1 = 32.42%; accuracy_at_5 = 65.23%; loss = 2.560685  (0.412017 s/it)
Iteration 29030: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.357067  (0.412055 s/it)
Iteration 29040: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.240696  (0.411938 s/it)
Iteration 29050: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.513263  (0.412337 s/it)
Iteration 29060: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.405764  (0.413124 s/it)
Iteration 29070: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.440695  (0.413061 s/it)
Iteration 29080: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.398589  (0.413586 s/it)
Iteration 29090: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.19%; loss = 2.425085  (0.413761 s/it)
Iteration 29100: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.317786  (0.413409 s/it)
Iteration 29110: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.92%; loss = 2.334390  (0.413325 s/it)
Iteration 29120: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.53%; loss = 2.322687  (0.413512 s/it)
Iteration 29130: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.356223  (0.413022 s/it)
Iteration 29140: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.514688  (0.414737 s/it)
Iteration 29150: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.541000  (0.415888 s/it)
Iteration 29160: accuracy_at_1 = 39.45%; accuracy_at_5 = 64.45%; loss = 2.489914  (0.412740 s/it)
Iteration 29170: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.23%; loss = 2.574583  (0.412696 s/it)
Iteration 29180: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.80%; loss = 2.411154  (0.412722 s/it)
Iteration 29190: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.09%; loss = 2.419086  (0.412778 s/it)
Iteration 29200: accuracy_at_1 = 37.11%; accuracy_at_5 = 71.88%; loss = 2.293056  (0.412989 s/it)
Iteration 29210: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.283718  (0.413745 s/it)
Iteration 29220: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.431367  (0.413923 s/it)
Iteration 29230: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.391969  (0.413365 s/it)
Iteration 29240: accuracy_at_1 = 32.03%; accuracy_at_5 = 63.67%; loss = 2.612988  (0.413359 s/it)
Iteration 29250: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.23%; loss = 2.497757  (0.412799 s/it)
Iteration 29260: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.272720  (0.412082 s/it)
Iteration 29270: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.14%; loss = 2.312430  (0.412012 s/it)
Iteration 29280: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.41%; loss = 2.504961  (0.412226 s/it)
Iteration 29290: accuracy_at_1 = 34.77%; accuracy_at_5 = 65.62%; loss = 2.432798  (0.412245 s/it)
Iteration 29300: accuracy_at_1 = 38.67%; accuracy_at_5 = 73.05%; loss = 2.384453  (0.415584 s/it)
Iteration 29310: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.14%; loss = 2.318106  (0.412187 s/it)
Iteration 29320: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.360894  (0.416029 s/it)
Iteration 29330: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.325373  (0.415497 s/it)
Iteration 29340: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.23%; loss = 2.545051  (0.414720 s/it)
Iteration 29350: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.09%; loss = 2.161239  (0.414869 s/it)
Iteration 29360: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.395323  (0.413927 s/it)
Iteration 29370: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.475646  (0.414066 s/it)
Iteration 29380: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.36%; loss = 2.386427  (0.413268 s/it)
Iteration 29390: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.84%; loss = 2.656313  (0.412334 s/it)
Iteration 29400: accuracy_at_1 = 35.55%; accuracy_at_5 = 63.28%; loss = 2.524508  (0.412174 s/it)
Iteration 29410: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.432667  (0.412383 s/it)
Iteration 29420: accuracy_at_1 = 32.03%; accuracy_at_5 = 62.50%; loss = 2.618913  (0.411942 s/it)
Iteration 29430: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.207492  (0.412313 s/it)
Iteration 29440: accuracy_at_1 = 44.14%; accuracy_at_5 = 69.14%; loss = 2.288085  (0.412660 s/it)
Iteration 29450: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.363883  (0.413741 s/it)
Iteration 29460: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.36%; loss = 2.398987  (0.413673 s/it)
Iteration 29470: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.342990  (0.413423 s/it)
Iteration 29480: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.443049  (0.413487 s/it)
Iteration 29490: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.48%; loss = 2.259111  (0.413357 s/it)
Iteration 29500: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.453461  (0.414970 s/it)
Iteration 29510: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.485526  (0.414634 s/it)
Iteration 29520: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.282656  (0.413103 s/it)
Iteration 29530: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.394146  (0.412329 s/it)
Iteration 29540: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.462280  (0.412755 s/it)
Iteration 29550: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.320788  (0.412543 s/it)
Iteration 29560: accuracy_at_1 = 32.03%; accuracy_at_5 = 61.33%; loss = 2.608471  (0.412239 s/it)
Iteration 29570: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.360647  (0.413307 s/it)
Iteration 29580: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.222126  (0.413811 s/it)
Iteration 29590: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.53%; loss = 2.368414  (0.413639 s/it)
Iteration 29600: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.16%; loss = 2.531189  (0.413745 s/it)
Iteration 29610: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.58%; loss = 2.374529  (0.413290 s/it)
Iteration 29620: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.41%; loss = 2.426458  (0.413685 s/it)
Iteration 29630: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.31%; loss = 2.399790  (0.413396 s/it)
Iteration 29640: accuracy_at_1 = 42.58%; accuracy_at_5 = 69.14%; loss = 2.308194  (0.412329 s/it)
Iteration 29650: accuracy_at_1 = 41.02%; accuracy_at_5 = 68.36%; loss = 2.301687  (0.412714 s/it)
Iteration 29660: accuracy_at_1 = 33.98%; accuracy_at_5 = 64.84%; loss = 2.680495  (0.412490 s/it)
Iteration 29670: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.301526  (0.412353 s/it)
Iteration 29680: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.341701  (0.412438 s/it)
Iteration 29690: accuracy_at_1 = 38.28%; accuracy_at_5 = 72.27%; loss = 2.261412  (0.416934 s/it)
Iteration 29700: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.389047  (0.417398 s/it)
Iteration 29710: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.48%; loss = 2.243369  (0.414942 s/it)
Iteration 29720: accuracy_at_1 = 31.64%; accuracy_at_5 = 64.45%; loss = 2.476414  (0.414675 s/it)
Iteration 29730: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.386839  (0.412870 s/it)
Iteration 29740: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.58%; loss = 2.441043  (0.413503 s/it)
Iteration 29750: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.477248  (0.413599 s/it)
Iteration 29760: accuracy_at_1 = 44.92%; accuracy_at_5 = 69.92%; loss = 2.252713  (0.413779 s/it)
Iteration 29770: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.45%; loss = 2.463304  (0.412664 s/it)
Iteration 29780: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.350282  (0.412473 s/it)
Iteration 29790: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.80%; loss = 2.476114  (0.412255 s/it)
Iteration 29800: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.370487  (0.412557 s/it)
Iteration 29810: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.357275  (0.413269 s/it)
Iteration 29820: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.450582  (0.412700 s/it)
Iteration 29830: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.445912  (0.412905 s/it)
Iteration 29840: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.231567  (0.414257 s/it)
Iteration 29850: accuracy_at_1 = 39.84%; accuracy_at_5 = 74.22%; loss = 2.177088  (0.413561 s/it)
Iteration 29860: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.327120  (0.413310 s/it)
Iteration 29870: accuracy_at_1 = 35.16%; accuracy_at_5 = 59.77%; loss = 2.547391  (0.414909 s/it)
Iteration 29880: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.80%; loss = 2.477795  (0.418613 s/it)
Iteration 29890: accuracy_at_1 = 35.16%; accuracy_at_5 = 71.48%; loss = 2.392084  (0.414852 s/it)
Iteration 29900: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.563011  (0.412501 s/it)
Iteration 29910: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.344289  (0.412154 s/it)
Iteration 29920: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.05%; loss = 2.219459  (0.412421 s/it)
Iteration 29930: accuracy_at_1 = 33.20%; accuracy_at_5 = 60.94%; loss = 2.675675  (0.413298 s/it)
Iteration 29940: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.330257  (0.412188 s/it)
Iteration 29950: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.19%; loss = 2.279570  (0.412090 s/it)
Iteration 29960: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.545469  (0.413263 s/it)
Iteration 29970: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.255471  (0.413067 s/it)
Iteration 29980: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.02%; loss = 2.371976  (0.413510 s/it)
Iteration 29990: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.514623  (0.413820 s/it)
Iteration 30000: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.41%; loss = 2.454832  (0.431771 s/it)
Iteration 30010: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.458426  (0.405844 s/it)
Iteration 30020: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.329338  (0.413025 s/it)
Iteration 30030: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.395828  (0.412793 s/it)
Iteration 30040: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.19%; loss = 2.384885  (0.413047 s/it)
Iteration 30050: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.36%; loss = 2.425834  (0.412429 s/it)
Iteration 30060: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.381168  (0.415206 s/it)
Iteration 30070: accuracy_at_1 = 42.97%; accuracy_at_5 = 69.14%; loss = 2.294273  (0.414958 s/it)
Iteration 30080: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.14%; loss = 2.379887  (0.415455 s/it)
Iteration 30090: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.09%; loss = 2.405410  (0.413655 s/it)
Iteration 30100: accuracy_at_1 = 33.20%; accuracy_at_5 = 64.84%; loss = 2.587466  (0.413762 s/it)
Iteration 30110: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.58%; loss = 2.477468  (0.414218 s/it)
Iteration 30120: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.48%; loss = 2.359154  (0.413610 s/it)
Iteration 30130: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.480739  (0.413695 s/it)
Iteration 30140: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.542709  (0.413858 s/it)
Iteration 30150: accuracy_at_1 = 33.59%; accuracy_at_5 = 61.72%; loss = 2.607850  (0.412429 s/it)
Iteration 30160: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.58%; loss = 2.474524  (0.411988 s/it)
Iteration 30170: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.555798  (0.412270 s/it)
Iteration 30180: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.41%; loss = 2.363478  (0.412429 s/it)
Iteration 30190: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.374977  (0.412279 s/it)
Iteration 30200: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.84%; loss = 2.597140  (0.412186 s/it)
Iteration 30210: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.31%; loss = 2.272189  (0.413042 s/it)
Iteration 30220: accuracy_at_1 = 33.59%; accuracy_at_5 = 71.09%; loss = 2.424289  (0.413209 s/it)
Iteration 30230: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.62%; loss = 2.488768  (0.413571 s/it)
Iteration 30240: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.09%; loss = 2.330087  (0.414499 s/it)
Iteration 30250: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.420196  (0.415333 s/it)
Iteration 30260: accuracy_at_1 = 33.59%; accuracy_at_5 = 69.14%; loss = 2.491994  (0.415287 s/it)
Iteration 30270: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.75%; loss = 2.391941  (0.413997 s/it)
Iteration 30280: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.53%; loss = 2.361890  (0.412176 s/it)
Iteration 30290: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.45%; loss = 2.509333  (0.411927 s/it)
Iteration 30300: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.303593  (0.411982 s/it)
Iteration 30310: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.282784  (0.411959 s/it)
Iteration 30320: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.357602  (0.412215 s/it)
Iteration 30330: accuracy_at_1 = 28.91%; accuracy_at_5 = 63.28%; loss = 2.631804  (0.412296 s/it)
Iteration 30340: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.75%; loss = 2.372567  (0.413451 s/it)
Iteration 30350: accuracy_at_1 = 37.11%; accuracy_at_5 = 62.89%; loss = 2.518592  (0.415030 s/it)
Iteration 30360: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.84%; loss = 2.504818  (0.413740 s/it)
Iteration 30370: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.462203  (0.414463 s/it)
Iteration 30380: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.386310  (0.414180 s/it)
Iteration 30390: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.97%; loss = 2.377337  (0.414086 s/it)
Iteration 30400: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.395322  (0.413478 s/it)
Iteration 30410: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.437845  (0.413891 s/it)
Iteration 30420: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.06%; loss = 2.579757  (0.414061 s/it)
Iteration 30430: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.05%; loss = 2.217524  (0.414923 s/it)
Iteration 30440: accuracy_at_1 = 29.30%; accuracy_at_5 = 63.28%; loss = 2.606513  (0.414132 s/it)
Iteration 30450: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.45%; loss = 2.490066  (0.412957 s/it)
Iteration 30460: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.06%; loss = 2.495039  (0.413398 s/it)
Iteration 30470: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.97%; loss = 2.339267  (0.414641 s/it)
Iteration 30480: accuracy_at_1 = 40.23%; accuracy_at_5 = 65.62%; loss = 2.483128  (0.413787 s/it)
Iteration 30490: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.84%; loss = 2.555736  (0.413434 s/it)
Iteration 30500: accuracy_at_1 = 31.25%; accuracy_at_5 = 66.80%; loss = 2.656502  (0.413976 s/it)
Iteration 30510: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.23%; loss = 2.558405  (0.413309 s/it)
Iteration 30520: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.479976  (0.413002 s/it)
Iteration 30530: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.275106  (0.412879 s/it)
Iteration 30540: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.400922  (0.411973 s/it)
Iteration 30550: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.492943  (0.412524 s/it)
Iteration 30560: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.41%; loss = 2.430696  (0.413362 s/it)
Iteration 30570: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.75%; loss = 2.373084  (0.412180 s/it)
Iteration 30580: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.413304  (0.412698 s/it)
Iteration 30590: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.468923  (0.412479 s/it)
Iteration 30600: accuracy_at_1 = 42.97%; accuracy_at_5 = 69.92%; loss = 2.349309  (0.413495 s/it)
Iteration 30610: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.416834  (0.414752 s/it)
Iteration 30620: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.400095  (0.415073 s/it)
Iteration 30630: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.58%; loss = 2.354969  (0.414339 s/it)
Iteration 30640: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.445522  (0.413969 s/it)
Iteration 30650: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.48%; loss = 2.255878  (0.413210 s/it)
Iteration 30660: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.02%; loss = 2.473243  (0.412953 s/it)
Iteration 30670: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.451725  (0.412346 s/it)
Iteration 30680: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.579099  (0.412214 s/it)
Iteration 30690: accuracy_at_1 = 32.42%; accuracy_at_5 = 66.41%; loss = 2.580031  (0.412507 s/it)
Iteration 30700: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.243451  (0.412714 s/it)
Iteration 30710: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.277184  (0.412508 s/it)
Iteration 30720: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.58%; loss = 2.334625  (0.412674 s/it)
Iteration 30730: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.477787  (0.413672 s/it)
Iteration 30740: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.02%; loss = 2.504980  (0.413083 s/it)
Iteration 30750: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.330029  (0.413550 s/it)
Iteration 30760: accuracy_at_1 = 41.41%; accuracy_at_5 = 75.39%; loss = 2.191124  (0.413477 s/it)
Iteration 30770: accuracy_at_1 = 35.55%; accuracy_at_5 = 65.62%; loss = 2.392653  (0.413792 s/it)
Iteration 30780: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.97%; loss = 2.418418  (0.413676 s/it)
Iteration 30790: accuracy_at_1 = 42.97%; accuracy_at_5 = 71.09%; loss = 2.242970  (0.413840 s/it)
Iteration 30800: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.06%; loss = 2.443120  (0.413650 s/it)
Iteration 30810: accuracy_at_1 = 37.89%; accuracy_at_5 = 65.23%; loss = 2.469049  (0.412778 s/it)
Iteration 30820: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.92%; loss = 2.448493  (0.412123 s/it)
Iteration 30830: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.84%; loss = 2.419779  (0.412203 s/it)
Iteration 30840: accuracy_at_1 = 32.81%; accuracy_at_5 = 68.75%; loss = 2.315242  (0.412298 s/it)
Iteration 30850: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.41%; loss = 2.483234  (0.413328 s/it)
Iteration 30860: accuracy_at_1 = 33.20%; accuracy_at_5 = 67.19%; loss = 2.429499  (0.415908 s/it)
Iteration 30870: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.526042  (0.413883 s/it)
Iteration 30880: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.45%; loss = 2.502791  (0.413542 s/it)
Iteration 30890: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.424466  (0.413952 s/it)
Iteration 30900: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.06%; loss = 2.502606  (0.414062 s/it)
Iteration 30910: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.23%; loss = 2.531864  (0.413684 s/it)
Iteration 30920: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.416162  (0.412381 s/it)
Iteration 30930: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.02%; loss = 2.435870  (0.412549 s/it)
Iteration 30940: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.352554  (0.412606 s/it)
Iteration 30950: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.19%; loss = 2.292223  (0.412400 s/it)
Iteration 30960: accuracy_at_1 = 40.23%; accuracy_at_5 = 65.62%; loss = 2.369566  (0.412184 s/it)
Iteration 30970: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.88%; loss = 2.300896  (0.413941 s/it)
Iteration 30980: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.02%; loss = 2.315813  (0.416624 s/it)
Iteration 30990: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.97%; loss = 2.396752  (0.414876 s/it)
Iteration 31000: accuracy_at_1 = 30.86%; accuracy_at_5 = 67.19%; loss = 2.518671  (0.413579 s/it)
Iteration 31010: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.67%; loss = 2.560004  (0.414143 s/it)
Iteration 31020: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.14%; loss = 2.334103  (0.414757 s/it)
Iteration 31030: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.36%; loss = 2.387871  (0.414216 s/it)
Iteration 31040: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.55%; loss = 2.700296  (0.414023 s/it)
Iteration 31050: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.23%; loss = 2.435830  (0.412955 s/it)
Iteration 31060: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.278997  (0.412660 s/it)
Iteration 31070: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.366477  (0.412190 s/it)
Iteration 31080: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.45%; loss = 2.467710  (0.411966 s/it)
Iteration 31090: accuracy_at_1 = 31.64%; accuracy_at_5 = 64.84%; loss = 2.532129  (0.412781 s/it)
Iteration 31100: accuracy_at_1 = 35.55%; accuracy_at_5 = 62.50%; loss = 2.516885  (0.412530 s/it)
Iteration 31110: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.413940  (0.413369 s/it)
Iteration 31120: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.05%; loss = 2.338647  (0.413599 s/it)
Iteration 31130: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.392485  (0.413520 s/it)
Iteration 31140: accuracy_at_1 = 35.55%; accuracy_at_5 = 70.31%; loss = 2.400617  (0.413514 s/it)
Iteration 31150: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.53%; loss = 2.306647  (0.414340 s/it)
Iteration 31160: accuracy_at_1 = 43.75%; accuracy_at_5 = 69.53%; loss = 2.228749  (0.415189 s/it)
Iteration 31170: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.53%; loss = 2.395212  (0.413386 s/it)
Iteration 31180: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.367270  (0.412363 s/it)
Iteration 31190: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.48%; loss = 2.336209  (0.411978 s/it)
Iteration 31200: accuracy_at_1 = 41.02%; accuracy_at_5 = 73.83%; loss = 2.246226  (0.412469 s/it)
