libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.104358 
Iteration 32370: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 2.000549  (1.404869 s/it)
Iteration 32380: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.215571  (1.405473 s/it)
Iteration 32390: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 2.000765  (1.404150 s/it)
Iteration 32400: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 2.087567  (1.404851 s/it)
Iteration 32410: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.991534  (1.405536 s/it)
Iteration 32420: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.253744  (1.405033 s/it)
Iteration 32430: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.137606  (1.405574 s/it)
Iteration 32440: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.936171  (1.405382 s/it)
Iteration 32450: accuracy_at_1 = 42.19%; accuracy_at_5 = 81.25%; loss = 1.998123  (1.405051 s/it)
Iteration 32460: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.713479  (1.404207 s/it)
Iteration 32470: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.781225  (1.404691 s/it)
Iteration 32480: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.242494  (1.405236 s/it)
Iteration 32490: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.643468  (1.404484 s/it)
Iteration 32500: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.807374  (1.405625 s/it)
Iteration 32510: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.783614  (1.405381 s/it)
Iteration 32520: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 2.071794  (1.404473 s/it)
Iteration 32530: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.771621  (1.405076 s/it)
Iteration 32540: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.994103  (1.405181 s/it)
Iteration 32550: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.122756  (1.404877 s/it)
Iteration 32560: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 1.949227  (1.404798 s/it)
Iteration 32570: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.749609  (1.405197 s/it)
Iteration 32580: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.701373  (1.404296 s/it)
Iteration 32590: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.123223  (1.404241 s/it)
Iteration 32600: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 1.943980  (1.404713 s/it)
Iteration 32610: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.600447  (1.404615 s/it)
Iteration 32620: accuracy_at_1 = 42.19%; accuracy_at_5 = 81.25%; loss = 1.724484  (1.403615 s/it)
Iteration 32630: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.009494  (1.404180 s/it)
Iteration 32640: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.045957  (1.404987 s/it)
Iteration 32650: accuracy_at_1 = 45.31%; accuracy_at_5 = 79.69%; loss = 1.797876  (1.404101 s/it)
Iteration 32660: accuracy_at_1 = 59.38%; accuracy_at_5 = 71.88%; loss = 1.888504  (1.404387 s/it)
Iteration 32670: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.819307  (1.405240 s/it)
Iteration 32680: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.957434  (1.404935 s/it)
Iteration 32690: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.562258  (1.404812 s/it)
Iteration 32700: accuracy_at_1 = 43.75%; accuracy_at_5 = 85.94%; loss = 1.746210  (1.404543 s/it)
Iteration 32710: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.673162  (1.404021 s/it)
Iteration 32720: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.839599  (1.403797 s/it)
Iteration 32730: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.44%; loss = 2.096847  (1.404596 s/it)
Iteration 32740: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.637856  (1.404246 s/it)
Iteration 32750: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.913428  (1.403855 s/it)
Iteration 32760: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.993944  (1.404341 s/it)
Iteration 32770: accuracy_at_1 = 53.12%; accuracy_at_5 = 87.50%; loss = 1.661455  (1.404243 s/it)
Iteration 32780: accuracy_at_1 = 43.75%; accuracy_at_5 = 82.81%; loss = 1.851987  (1.403431 s/it)
Iteration 32790: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.047182  (1.404427 s/it)
Iteration 32800: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.777256  (1.404428 s/it)
Iteration 32810: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.698164  (1.403899 s/it)
Iteration 32820: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.586496  (1.405953 s/it)
Iteration 32830: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.985915  (1.404547 s/it)
Iteration 32840: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.062308  (1.404112 s/it)
Iteration 32850: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.582577  (1.404404 s/it)
Iteration 32860: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.188903  (1.404799 s/it)
Iteration 32870: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.831600  (1.404084 s/it)
Iteration 32880: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.825436  (1.404349 s/it)
Iteration 32890: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.904515  (1.405360 s/it)
Iteration 32900: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.314780  (1.404084 s/it)
Iteration 32910: accuracy_at_1 = 54.69%; accuracy_at_5 = 75.00%; loss = 1.771145  (1.403967 s/it)
Iteration 32920: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.568406  (1.405478 s/it)
Iteration 32930: accuracy_at_1 = 45.31%; accuracy_at_5 = 85.94%; loss = 1.661149  (1.404642 s/it)
Iteration 32940: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.842633  (1.403965 s/it)
Iteration 32950: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 2.034062  (1.404645 s/it)
Iteration 32960: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.826400  (1.404429 s/it)
Iteration 32970: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.195235  (1.403823 s/it)
Iteration 32980: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 2.011467  (1.404499 s/it)
Iteration 32990: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.659986  (1.404851 s/it)
Iteration 33000: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.643291  (1.404424 s/it)
Iteration 33010: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.759250  (1.403921 s/it)
Iteration 33020: accuracy_at_1 = 51.56%; accuracy_at_5 = 76.56%; loss = 1.708797  (1.405573 s/it)
Iteration 33030: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.857349  (1.404323 s/it)
Iteration 33040: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.616723  (1.404415 s/it)
Iteration 33050: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.007584  (1.405174 s/it)
Iteration 33060: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.509143  (1.404284 s/it)
Iteration 33070: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.828696  (1.403234 s/it)
Iteration 33080: accuracy_at_1 = 45.31%; accuracy_at_5 = 65.62%; loss = 2.241630  (1.404864 s/it)
Iteration 33090: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.744279  (1.404781 s/it)
Iteration 33100: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.622754  (1.404106 s/it)
Iteration 33110: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.785577  (1.404675 s/it)
Iteration 33120: accuracy_at_1 = 42.19%; accuracy_at_5 = 81.25%; loss = 1.772444  (1.404416 s/it)
Iteration 33130: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.118227  (1.403342 s/it)
Iteration 33140: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 1.841916  (1.404691 s/it)
Iteration 33150: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.642781  (1.405213 s/it)
Iteration 33160: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.059358  (1.404546 s/it)
Iteration 33170: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.897407  (1.404867 s/it)
Iteration 33180: accuracy_at_1 = 43.75%; accuracy_at_5 = 85.94%; loss = 1.972168  (1.405477 s/it)
Iteration 33190: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.899444  (1.403855 s/it)
Iteration 33200: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.707182  (1.403929 s/it)
Iteration 33210: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.908155  (1.406115 s/it)
Iteration 33220: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.925387  (1.404294 s/it)
Iteration 33230: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.081743  (1.404672 s/it)
Iteration 33240: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.982830  (1.404675 s/it)
Iteration 33250: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.537425  (1.404531 s/it)
Iteration 33260: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.813799  (1.404329 s/it)
Iteration 33270: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.539085  (1.404966 s/it)
Iteration 33280: accuracy_at_1 = 45.31%; accuracy_at_5 = 84.38%; loss = 2.001078  (1.404741 s/it)
Iteration 33290: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 2.007178  (1.404162 s/it)
Iteration 33300: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.686507  (1.405246 s/it)
Iteration 33310: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.195528  (1.405188 s/it)
Iteration 33320: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.690861  (1.404601 s/it)
Iteration 33330: accuracy_at_1 = 42.19%; accuracy_at_5 = 84.38%; loss = 1.826600  (1.404417 s/it)
Iteration 33340: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.909593  (1.404821 s/it)
Iteration 33350: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.608292  (1.405363 s/it)
Iteration 33360: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.062943  (1.403780 s/it)
Iteration 33370: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.163009  (1.405100 s/it)
Iteration 33380: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.122945  (1.401594 s/it)
Iteration 33390: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.819994  (1.406572 s/it)
Iteration 33400: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.859319  (1.405506 s/it)
Iteration 33410: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.265022  (1.404354 s/it)
Iteration 33420: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 1.868611  (1.403540 s/it)
Iteration 33430: accuracy_at_1 = 51.56%; accuracy_at_5 = 76.56%; loss = 1.947480  (1.402410 s/it)
Iteration 33440: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.006681  (1.406865 s/it)
Iteration 33450: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.846937  (1.403869 s/it)
Iteration 33460: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.765550  (1.404129 s/it)
Iteration 33470: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.939875  (1.405075 s/it)
Iteration 33480: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.31%; loss = 2.120244  (1.404129 s/it)
Iteration 33490: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.764890  (1.404514 s/it)
Iteration 33500: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.950279  (1.405515 s/it)
Iteration 33510: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.925088  (1.403891 s/it)
Iteration 33520: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.839051  (1.404033 s/it)
Iteration 33530: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.555624  (1.405289 s/it)
Iteration 33540: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.862114  (1.405254 s/it)
Iteration 33550: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.203507  (1.403897 s/it)
Iteration 33560: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.082563  (1.404780 s/it)
Iteration 33570: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.721674  (1.404766 s/it)
Iteration 33580: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.754187  (1.404921 s/it)
Iteration 33590: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.845076  (1.404568 s/it)
Iteration 33600: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.164398  (1.405859 s/it)
Iteration 33610: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.799389  (1.403931 s/it)
Iteration 33620: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 2.149819  (1.404333 s/it)
Iteration 33630: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 2.030880  (1.404922 s/it)
Iteration 33640: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.869379  (1.404805 s/it)
Iteration 33650: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.918358  (1.404350 s/it)
Iteration 33660: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.561727  (1.404764 s/it)
Iteration 33670: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.661426  (1.403804 s/it)
Iteration 33680: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.847423  (1.403951 s/it)
Iteration 33690: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.270793  (1.405035 s/it)
Iteration 33700: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.856446  (1.404029 s/it)
Iteration 33710: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.791359  (1.403961 s/it)
Iteration 33720: accuracy_at_1 = 53.12%; accuracy_at_5 = 73.44%; loss = 1.839857  (1.404647 s/it)
Iteration 33730: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.715458  (1.404417 s/it)
Iteration 33740: accuracy_at_1 = 29.69%; accuracy_at_5 = 68.75%; loss = 2.582358  (1.403565 s/it)
Iteration 33750: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.664073  (1.404622 s/it)
Iteration 33760: accuracy_at_1 = 40.62%; accuracy_at_5 = 89.06%; loss = 1.898103  (1.404259 s/it)
Iteration 33770: accuracy_at_1 = 43.75%; accuracy_at_5 = 82.81%; loss = 1.857730  (1.403751 s/it)
Iteration 33780: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.384827  (1.404609 s/it)
Iteration 33790: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.807600  (1.404695 s/it)
Iteration 33800: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.860415  (1.404085 s/it)
Iteration 33810: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.189939  (1.404074 s/it)
Iteration 33820: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 2.013949  (1.404872 s/it)
Iteration 33830: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.463979  (1.404176 s/it)
Iteration 33840: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.594596  (1.404266 s/it)
Iteration 33850: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.700069  (1.404861 s/it)
Iteration 33860: accuracy_at_1 = 45.31%; accuracy_at_5 = 79.69%; loss = 2.051734  (1.404978 s/it)
Iteration 33870: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.600663  (1.404210 s/it)
Iteration 33880: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.398042  (1.405612 s/it)
Iteration 33890: accuracy_at_1 = 54.69%; accuracy_at_5 = 75.00%; loss = 1.907961  (1.404598 s/it)
Iteration 33900: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 1.893108  (1.403780 s/it)
Iteration 33910: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 2.214447  (1.404624 s/it)
Iteration 33920: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.096251  (1.404659 s/it)
Iteration 33930: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.779416  (1.404266 s/it)
Iteration 33940: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.825663  (1.404895 s/it)
Iteration 33950: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.782181  (1.404575 s/it)
Iteration 33960: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.053029  (1.403836 s/it)
Iteration 33970: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.601808  (1.404153 s/it)
Iteration 33980: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.312734  (1.405111 s/it)
Iteration 33990: accuracy_at_1 = 50.00%; accuracy_at_5 = 71.88%; loss = 1.995937  (1.405540 s/it)
Iteration 34000: accuracy_at_1 = 46.88%; accuracy_at_5 = 71.88%; loss = 1.991864  (1.403975 s/it)
Iteration 34010: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 2.024889  (1.404718 s/it)
Iteration 34020: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.668489  (1.404837 s/it)
Iteration 34030: accuracy_at_1 = 53.12%; accuracy_at_5 = 73.44%; loss = 1.927785  (1.404250 s/it)
Iteration 34040: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.523478  (1.404463 s/it)
Iteration 34050: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.762415  (1.404205 s/it)
Iteration 34060: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.723269  (1.403724 s/it)
Iteration 34070: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.724322  (1.404240 s/it)
Iteration 34080: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.081406  (1.404345 s/it)
Iteration 34090: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.733639  (1.403294 s/it)
Iteration 34100: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.31%; loss = 2.115140  (1.404229 s/it)
Iteration 34110: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.706412  (1.404874 s/it)
Iteration 34120: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.895966  (1.404441 s/it)
Iteration 34130: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.766949  (1.404257 s/it)
Iteration 34140: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.176157  (1.404796 s/it)
Iteration 34150: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 1.954834  (1.404106 s/it)
Iteration 34160: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.896942  (1.404357 s/it)
Iteration 34170: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.784384  (1.405106 s/it)
Iteration 34180: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.554035  (1.403677 s/it)
Iteration 34190: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.868135  (1.403856 s/it)
Iteration 34200: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 1.847416  (1.405139 s/it)
Iteration 34210: accuracy_at_1 = 48.44%; accuracy_at_5 = 70.31%; loss = 2.016590  (1.404669 s/it)
Iteration 34220: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 2.140211  (1.404056 s/it)
Iteration 34230: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.887378  (1.405412 s/it)
Iteration 34240: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.950858  (1.405112 s/it)
Iteration 34250: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.871200  (1.403749 s/it)
Iteration 34260: accuracy_at_1 = 59.38%; accuracy_at_5 = 79.69%; loss = 1.702839  (1.404717 s/it)
Iteration 34270: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.853243  (1.405329 s/it)
Iteration 34280: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.897028  (1.404300 s/it)
Iteration 34290: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 1.953247  (1.404718 s/it)
Iteration 34300: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.198641  (1.404953 s/it)
Iteration 34310: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.091650  (1.404152 s/it)
Iteration 34320: accuracy_at_1 = 39.06%; accuracy_at_5 = 76.56%; loss = 2.052402  (1.404153 s/it)
Iteration 34330: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.660489  (1.404727 s/it)
Iteration 34340: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.007040  (1.404660 s/it)
Iteration 34350: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 2.022649  (1.404159 s/it)
Iteration 34360: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.813272  (1.405846 s/it)
Iteration 34370: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.741484  (1.404911 s/it)
Iteration 34380: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.750215  (1.405890 s/it)
Iteration 34390: accuracy_at_1 = 39.06%; accuracy_at_5 = 79.69%; loss = 1.813708  (1.405007 s/it)
Iteration 34400: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.553617  (1.405246 s/it)
Iteration 34410: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 1.941115  (1.404331 s/it)
Iteration 34420: accuracy_at_1 = 56.25%; accuracy_at_5 = 75.00%; loss = 1.824889  (1.404472 s/it)
Iteration 34430: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.899548  (1.405604 s/it)
Iteration 34440: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.915147  (1.403936 s/it)
Iteration 34450: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.876258  (1.404402 s/it)
Iteration 34460: accuracy_at_1 = 51.56%; accuracy_at_5 = 71.88%; loss = 2.011294  (1.405114 s/it)
Iteration 34470: accuracy_at_1 = 51.56%; accuracy_at_5 = 73.44%; loss = 2.239424  (1.404945 s/it)
Iteration 34480: accuracy_at_1 = 60.94%; accuracy_at_5 = 79.69%; loss = 1.465712  (1.404108 s/it)
Iteration 34490: accuracy_at_1 = 64.06%; accuracy_at_5 = 81.25%; loss = 1.625456  (1.405046 s/it)
Iteration 34500: accuracy_at_1 = 46.88%; accuracy_at_5 = 71.88%; loss = 2.181562  (1.404119 s/it)
Iteration 34510: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.699970  (1.404489 s/it)
Iteration 34520: accuracy_at_1 = 57.81%; accuracy_at_5 = 75.00%; loss = 1.843437  (1.404634 s/it)
Iteration 34530: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 1.911922  (1.404465 s/it)
Iteration 34540: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.701480  (1.404118 s/it)
Iteration 34550: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 2.128482  (1.404540 s/it)
Iteration 34560: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.741580  (1.405238 s/it)
Iteration 34570: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.631049  (1.404236 s/it)
Iteration 34580: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.956995  (1.404344 s/it)
Iteration 34590: accuracy_at_1 = 54.69%; accuracy_at_5 = 92.19%; loss = 1.504091  (1.404611 s/it)
Iteration 34600: accuracy_at_1 = 57.81%; accuracy_at_5 = 78.12%; loss = 1.826065  (1.404409 s/it)
Iteration 34610: accuracy_at_1 = 34.38%; accuracy_at_5 = 71.88%; loss = 2.245527  (1.403895 s/it)
Iteration 34620: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.738926  (1.405192 s/it)
Iteration 34630: accuracy_at_1 = 43.75%; accuracy_at_5 = 92.19%; loss = 1.501585  (1.404134 s/it)
Iteration 34640: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 2.094911  (1.404282 s/it)
Iteration 34650: accuracy_at_1 = 34.38%; accuracy_at_5 = 75.00%; loss = 2.478355  (1.405165 s/it)
Iteration 34660: accuracy_at_1 = 48.44%; accuracy_at_5 = 89.06%; loss = 1.626087  (1.404969 s/it)
Iteration 34670: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.078001  (1.404228 s/it)
Iteration 34680: accuracy_at_1 = 46.88%; accuracy_at_5 = 90.62%; loss = 1.502274  (1.404658 s/it)
